x,y,z,qw,qx,qy,qz
0.1679082,1.589051,0.1489106,-0.5842522,0.1466514,0.790038,0.1139416
0.1678803,1.589169,0.1506413,-0.5904789,0.1485255,0.7849827,0.1143553
0.1679432,1.589205,0.1514057,-0.5933166,0.1495368,0.7826689,0.1142089
0.1680615,1.589156,0.1529129,-0.5984402,0.1517291,0.7784536,0.1133918
0.1681995,1.589084,0.1534605,-0.6007513,0.1528785,0.7765089,0.11296
0.1679745,1.589085,0.1546905,-0.6050566,0.1549236,0.7728918,0.1119985
0.1679418,1.589079,0.1551731,-0.6071396,0.1558359,0.7711166,0.1116958
0.1678023,1.589002,0.1559374,-0.6107538,0.1572496,0.7680373,0.1112257
0.1676812,1.589052,0.1563454,-0.6125984,0.1580347,0.7664868,0.110663
0.1672695,1.589011,0.1570903,-0.6163011,0.1597895,0.7633589,0.1091948
0.1673582,1.589111,0.1571426,-0.6181556,0.1606215,0.7617915,0.1084348
0.1670051,1.588986,0.1577263,-0.6218784,0.162759,0.7585312,0.106805
0.1667676,1.58888,0.1580563,-0.6237321,0.163829,0.7569096,0.1058595
0.1662021,1.588861,0.1586384,-0.6270896,0.166099,0.7538602,0.1042327
0.1659629,1.588901,0.1587625,-0.6285462,0.1672006,0.7524614,0.1038046
0.1652207,1.589017,0.1592572,-0.6313706,0.1693774,0.749713,0.1030192
0.1648922,1.588994,0.1594583,-0.6331238,0.1702786,0.7481105,0.1024209
0.1641097,1.588949,0.1600221,-0.6371506,0.1715319,0.7446024,0.1009116
0.1636982,1.589048,0.160355,-0.6392882,0.1720652,0.7427326,0.1002625
0.1628015,1.588967,0.1613213,-0.6435803,0.173454,0.7389358,0.09844802
0.1624897,1.588961,0.1617002,-0.6456938,0.1742377,0.7370297,0.09750973
0.1614761,1.588899,0.1629705,-0.6505834,0.1754082,0.7326202,0.09612931
0.1611826,1.588977,0.1634941,-0.6535271,0.1755035,0.7299943,0.09596474
0.1600974,1.589138,0.165306,-0.6600533,0.1755741,0.7241027,0.09580595
0.1596875,1.589165,0.1660925,-0.6633726,0.1758795,0.7209926,0.09577464
0.1586318,1.589173,0.1681086,-0.6698584,0.1761813,0.7150058,0.09495611
0.1582603,1.589144,0.1689219,-0.6732296,0.1762181,0.7118779,0.09454576
0.1572065,1.589154,0.1709712,-0.6796641,0.175879,0.7059105,0.0938812
0.1568336,1.589193,0.1718155,-0.6826574,0.1757005,0.7030345,0.09407824
0.1559606,1.589302,0.1735842,-0.6880244,0.1755645,0.6977793,0.09435897
0.1555707,1.589283,0.1743705,-0.6901721,0.1756198,0.6955889,0.09474331
0.1548405,1.58916,0.1760478,-0.6937369,0.1756582,0.692051,0.09454501
0.1546302,1.58911,0.1766782,-0.6952654,0.1757047,0.6905537,0.09417794
0.1540985,1.588925,0.1782942,-0.6974997,0.1749862,0.6885884,0.09338132
0.1539121,1.588885,0.1788316,-0.6983916,0.174294,0.6878461,0.09348127
0.1532855,1.588905,0.1799777,-0.6996728,0.1725286,0.6868469,0.09451625
0.1530695,1.588977,0.1804692,-0.7001144,0.1718211,0.6864749,0.0952348
0.1522663,1.588945,0.1819363,-0.7012427,0.1704526,0.685514,0.09630799
0.1518972,1.588964,0.1825024,-0.7017564,0.1698531,0.6850992,0.09657679
0.150816,1.588889,0.1839174,-0.7024164,0.1687238,0.6847325,0.09635791
0.150281,1.588853,0.18449,-0.702492,0.1682132,0.6848235,0.09605297
0.1494892,1.588794,0.1851493,-0.7023987,0.1672936,0.6851716,0.09585812
0.1478136,1.588677,0.1868821,-0.7021969,0.1646501,0.6860369,0.09572469
0.1468792,1.588599,0.1876937,-0.7021626,0.1629165,0.6864741,0.09580845
0.1448793,1.58851,0.1895223,-0.7020149,0.1593038,0.6874556,0.09592793
0.1438179,1.588304,0.1906226,-0.701989,0.1572955,0.6879835,0.09564698
0.1412644,1.587671,0.1933041,-0.7023293,0.151786,0.6890727,0.09419922
0.1400056,1.58723,0.1948112,-0.7028303,0.1484585,0.6894437,0.09304341
0.1371081,1.586135,0.1978202,-0.7042544,0.1398284,0.6902351,0.08971765
0.1355269,1.585369,0.1994956,-0.7051585,0.13488,0.6905641,0.08763679
0.1320393,1.583401,0.203167,-0.7076573,0.1236948,0.6907361,0.08248928
0.1302061,1.58232,0.2051268,-0.7091825,0.1177719,0.6905434,0.07962251
0.1261458,1.579576,0.2100593,-0.7136154,0.103722,0.6890105,0.07252194
0.1220732,1.576383,0.2156332,-0.7192608,0.08859812,0.6860514,0.06440324
0.1199574,1.57444,0.2188214,-0.7231828,0.07998987,0.6834233,0.05950549
0.1177609,1.572445,0.2223303,-0.7273364,0.07113176,0.680404,0.05452042
0.1133738,1.568017,0.2298411,-0.7374068,0.05118867,0.6719946,0.04510197
0.1087809,1.562785,0.2390349,-0.7525114,0.02526044,0.6571218,0.03577025
0.1062725,1.559612,0.2445893,-0.7618052,0.01106808,0.6470031,0.03028746
0.1040447,1.5564,0.2499043,-0.7714569,-0.00266326,0.6358351,0.02368416
0.09949803,1.549766,0.2613736,-0.7898381,-0.0285334,0.6125863,0.0089245
0.09753442,1.546562,0.2669839,-0.7989281,-0.04096837,0.6000274,0.001610218
0.09348202,1.540149,0.2785351,-0.8164831,-0.06465626,0.5736479,-0.01015314
0.09178042,1.537181,0.2840418,-0.8248466,-0.0752726,0.5601075,-0.01554636
0.08900833,1.531329,0.2943608,-0.8395409,-0.09233177,0.5347438,-0.0263662
0.08729386,1.52854,0.2998691,-0.8458387,-0.100234,0.5229495,-0.03215736
0.08479452,1.523591,0.3096147,-0.8563252,-0.1130827,0.5020621,-0.04304844
0.08388615,1.521535,0.3141829,-0.8603853,-0.1183623,0.4933688,-0.04811165
0.08184886,1.517938,0.322638,-0.8673233,-0.1269623,0.4778716,-0.05717988
0.08090425,1.51664,0.3263881,-0.870102,-0.1300298,0.4716046,-0.06003105
0.07859683,1.514657,0.3328481,-0.8754799,-0.1360406,0.4595551,-0.0619432
0.07730818,1.513853,0.3357415,-0.8776207,-0.1379748,0.4548841,-0.06184931
0.07478189,1.512457,0.3407768,-0.8807248,-0.1402607,0.447707,-0.06487919
0.07349873,1.511844,0.3429217,-0.8814903,-0.1407769,0.4456705,-0.06733879
0.07072997,1.510828,0.3467934,-0.8820608,-0.141825,0.4435113,-0.07177911
0.06929827,1.510429,0.3484293,-0.8818331,-0.1420229,0.443566,-0.07381824
0.06605339,1.509744,0.3511438,-0.8799711,-0.1402019,0.4471632,-0.07771278
0.06445217,1.509488,0.3521905,-0.8788421,-0.1389354,0.4495041,-0.07924376
0.06072235,1.509318,0.3537781,-0.8760331,-0.137212,0.4551684,-0.08099795
0.05909419,1.509202,0.354013,-0.8745857,-0.1365854,0.458152,-0.08087607
0.05609012,1.509081,0.3542907,-0.8719971,-0.1361094,0.4632426,-0.08063315
0.05487251,1.509014,0.3539926,-0.8707749,-0.1356601,0.4656186,-0.08091181
0.05261517,1.508847,0.353227,-0.8674639,-0.1344007,0.4718038,-0.08272838
0.05150485,1.508869,0.3523351,-0.8652553,-0.1338567,0.4758286,-0.08368265
0.04925394,1.509042,0.3505137,-0.8603849,-0.1328693,0.4847537,-0.08424656
0.04831457,1.509184,0.3491929,-0.8579245,-0.1322254,0.4893005,-0.0840656
0.04667902,1.509597,0.3462529,-0.8526639,-0.130961,0.4987711,-0.08391035
0.04617906,1.509854,0.3445218,-0.8499542,-0.129626,0.5036892,-0.08409652
0.04516053,1.510319,0.3412939,-0.843884,-0.1266329,0.5142623,-0.08578008
0.04508853,1.510546,0.339375,-0.8404682,-0.1252639,0.5199299,-0.08715073
0.04477453,1.510824,0.3357582,-0.8335755,-0.1230298,0.5310975,-0.08916846
0.04493809,1.511147,0.3335532,-0.8301832,-0.1221462,0.5365076,-0.08964305
0.04501414,1.512021,0.3292234,-0.8236004,-0.1206404,0.5469139,-0.08951841
0.04527998,1.512643,0.3268011,-0.8202644,-0.1195016,0.5522346,-0.08901019
0.04561567,1.514189,0.3216344,-0.8133135,-0.1157791,0.5634848,-0.08718491
0.04594088,1.515111,0.318742,-0.8093304,-0.1132229,0.5698555,-0.08619578
0.04624653,1.517044,0.312554,-0.8003133,-0.1072848,0.5838213,-0.08450662
0.04635191,1.518102,0.3088533,-0.7943234,-0.1031928,0.5927595,-0.08389122
0.04644752,1.520165,0.3013046,-0.7802646,-0.0951052,0.6125495,-0.08321817
0.04674864,1.521035,0.2969131,-0.7717898,-0.09084168,0.623861,-0.08298066
0.04745507,1.52259,0.287865,-0.7527994,-0.08380739,0.6476622,-0.08248062
0.04840755,1.523149,0.2830167,-0.7420859,-0.08088308,0.660295,-0.08232293
0.04951072,1.52353,0.2779869,-0.7307131,-0.07841039,0.673134,-0.08246769
0.0523057,1.52412,0.2678729,-0.7068866,-0.07405615,0.6984701,-0.08346557
0.05564237,1.524421,0.2576772,-0.6811088,-0.0703509,0.7238417,-0.08482152
0.05793238,1.524582,0.2525269,-0.6671801,-0.06870265,0.7367679,-0.08557821
0.0626173,1.525021,0.2420263,-0.6382981,-0.06541049,0.7621792,-0.08590616
0.06534648,1.525327,0.2367353,-0.6233473,-0.06363547,0.7746682,-0.08531034
0.0707531,1.526057,0.2265272,-0.5936362,-0.06048242,0.7981278,-0.08324707
0.07381439,1.526471,0.2215041,-0.5792606,-0.05906002,0.8088555,-0.08198769
0.08017182,1.527402,0.2117858,-0.5518541,-0.05699324,0.8281528,-0.07982363
0.08359456,1.527925,0.207006,-0.5386215,-0.05538671,0.8369772,-0.07929902
0.09019637,1.529107,0.1975282,-0.5117911,-0.05066477,0.8540779,-0.07780726
0.09348392,1.52997,0.1927527,-0.4981733,-0.04764309,0.8623231,-0.07715153
0.09992599,1.531809,0.1832138,-0.4713514,-0.0405786,0.877928,-0.07364503
0.1030619,1.532719,0.178463,-0.4583089,-0.03728064,0.885152,-0.07119693
0.1096516,1.534495,0.1689364,-0.4330112,-0.03128693,0.8983765,-0.06664827
0.1128387,1.535324,0.1642717,-0.4206994,-0.02858192,0.9044405,-0.06467158
0.1193063,1.5368,0.1548871,-0.3970023,-0.02320171,0.9154698,-0.06136629
0.1222959,1.537388,0.1504538,-0.3860665,-0.02073615,0.9202748,-0.06014165
0.1281581,1.538479,0.1414876,-0.3656783,-0.01521723,0.9287849,-0.05836467
0.1306694,1.538914,0.1371624,-0.3561627,-0.01222899,0.932584,-0.0573203
0.1358376,1.539535,0.1285969,-0.3392628,-0.005617887,0.9390261,-0.05567129
0.1380053,1.539718,0.1245389,-0.3311382,-0.002234254,0.941965,-0.05517619
0.1424038,1.539594,0.1168456,-0.3158284,0.005419427,0.9471867,-0.05532075
0.1442778,1.53958,0.1132344,-0.3083831,0.00964201,0.9495719,-0.05585821
0.1482425,1.539501,0.1063699,-0.2940816,0.0173842,0.9539585,-0.05636569
0.1499817,1.53938,0.1030546,-0.2874669,0.02040766,0.9559119,-0.05638102
0.1515017,1.539406,0.100198,-0.2814843,0.02273197,0.9576451,-0.05626422
0.1539245,1.539635,0.09535074,-0.2719116,0.0255754,0.9603591,-0.05586074
0.1551042,1.539788,0.09306777,-0.2680512,0.0269441,0.9614269,-0.05550697
0.1569982,1.540162,0.08943796,-0.2604657,0.0306863,0.963443,-0.05471379
0.1587355,1.540659,0.0862509,-0.2536278,0.03492214,0.9651628,-0.05398255
0.1592491,1.54094,0.08488202,-0.2509313,0.03658792,0.9658442,-0.05328967
0.1596513,1.541096,0.08384895,-0.2489949,0.03787014,0.966332,-0.05262944
0.1603222,1.541617,0.08206201,-0.2467109,0.03980672,0.9669071,-0.05137855
0.1606374,1.541961,0.08119047,-0.2462046,0.041207,0.9670051,-0.05085602
0.1608462,1.542437,0.0799799,-0.245656,0.04382919,0.967087,-0.04974871
0.1606469,1.542528,0.07977653,-0.2465097,0.04445203,0.9668689,-0.04920812
0.1603529,1.542662,0.07934034,-0.2502142,0.04443041,0.9659417,-0.0487397
0.1601801,1.542841,0.07919323,-0.2527921,0.04442773,0.9652589,-0.04896541
0.1595447,1.543227,0.07949531,-0.2597207,0.0440951,0.9634321,-0.04898428
0.1585524,1.543888,0.08019984,-0.2697977,0.04355311,0.960779,-0.04707564
0.1579287,1.544418,0.08067703,-0.2759144,0.04358885,0.9591178,-0.04543542
0.1567008,1.545684,0.08210468,-0.2901447,0.0448955,0.9550166,-0.04175751
0.1560402,1.54635,0.08291471,-0.2977693,0.04572882,0.9527113,-0.03979286
0.1550124,1.547626,0.08497214,-0.3130421,0.04691091,0.9479065,-0.03573889
0.1544945,1.548294,0.08602786,-0.3208243,0.04750857,0.9453394,-0.03388568
0.1539617,1.549665,0.08834875,-0.3381513,0.04774604,0.9393827,-0.03056466
0.1534741,1.550267,0.08980155,-0.3478405,0.04782618,0.9358807,-0.02910526
0.1525857,1.551386,0.0931325,-0.366816,0.04965487,0.9285974,-0.02621643
0.152184,1.552052,0.09494019,-0.3763833,0.05159359,0.9246947,-0.02476764
0.1516802,1.553448,0.09861565,-0.3948136,0.05570514,0.9168262,-0.0211865
0.1514144,1.554245,0.1005546,-0.403994,0.05784987,0.9127346,-0.01891932
0.1508551,1.556154,0.104589,-0.4231633,0.06192094,0.9038284,-0.0138919
0.1505845,1.557218,0.1068702,-0.4337512,0.06390751,0.8987002,-0.01066283
0.1503084,1.558491,0.1091062,-0.4455262,0.06553437,0.89284,-0.006965499
0.1493518,1.560871,0.1145176,-0.4709329,0.06919115,0.879451,0.0008279211
0.1486292,1.56315,0.1203605,-0.4958742,0.07391185,0.8652077,0.007836306
0.148361,1.564226,0.1230632,-0.5074511,0.07629951,0.858222,0.01126227
0.1483212,1.566433,0.1285779,-0.5284701,0.08092907,0.8448959,0.01791047
0.148392,1.567408,0.1311576,-0.5383778,0.08311056,0.8383253,0.02127896
0.1488891,1.569428,0.1362524,-0.5571929,0.08757228,0.8252743,0.02809912
0.1490812,1.570336,0.1387564,-0.5657728,0.08959986,0.819088,0.03111021
0.1493034,1.571155,0.1411484,-0.5739109,0.09159113,0.8130694,0.03399302
0.1502852,1.572632,0.1453797,-0.5877762,0.09504485,0.8024523,0.03944562
0.1508946,1.57336,0.147099,-0.5936093,0.09648795,0.7978506,0.04186451
0.1520491,1.574564,0.1505202,-0.6044385,0.09966886,0.7890424,0.04617623
0.152494,1.575068,0.1521926,-0.6095399,0.1013405,0.7848005,0.04774409
0.1536582,1.576065,0.1552669,-0.6196086,0.104908,0.7762139,0.05071026
0.154242,1.576587,0.1565456,-0.6241587,0.1068217,0.7722016,0.05215182
0.1552451,1.577423,0.1589295,-0.632348,0.1106421,0.7648067,0.05445226
0.155695,1.577777,0.1601329,-0.6362492,0.1125181,0.7612228,0.05537507
0.156611,1.578335,0.1622956,-0.6435463,0.1156092,0.7544666,0.05712199
0.1570423,1.578709,0.1631805,-0.6471657,0.1171942,0.7510488,0.0580331
0.1579094,1.579438,0.1652876,-0.6537075,0.1207163,0.7446383,0.0600656
0.1581995,1.57986,0.1661391,-0.6568959,0.1227051,0.741412,0.06115083
0.159112,1.581258,0.1692258,-0.6658182,0.1279608,0.7321061,0.06582329
0.1595387,1.581697,0.17019,-0.6687339,0.1297748,0.728983,0.06735854
0.1597419,1.582148,0.1713787,-0.6713426,0.1314244,0.726169,0.06859597
0.1602879,1.582649,0.1721594,-0.6739562,0.1331474,0.7233172,0.06976529
0.1607485,1.583334,0.1743188,-0.6790354,0.1361416,0.7178078,0.07161252
0.160955,1.583632,0.1755066,-0.6813923,0.1376666,0.7151493,0.0728977
0.1612725,1.584363,0.1776806,-0.6858647,0.1404137,0.7100104,0.07588715
0.1613753,1.584701,0.178684,-0.6879233,0.1419488,0.7075369,0.07748307
0.1615348,1.585415,0.1809133,-0.6918322,0.1450347,0.7027283,0.08065943
0.1616859,1.585721,0.1818856,-0.6936736,0.1464552,0.7004466,0.08211305
0.161963,1.58613,0.1840632,-0.6971006,0.1487994,0.6962423,0.08459376
0.1622429,1.586344,0.1848644,-0.698733,0.1495762,0.6943061,0.0856638
0.1624091,1.586511,0.1869298,-0.7020163,0.1508814,0.6904675,0.08753604
0.1624675,1.586576,0.1879635,-0.7036455,0.1515687,0.6885307,0.08851777
0.1624312,1.586782,0.1900973,-0.7069317,0.1522662,0.6847532,0.09041876
0.1625714,1.586914,0.1908624,-0.7085418,0.1524459,0.6829025,0.09150455
0.1624911,1.586948,0.1924635,-0.7113454,0.1526329,0.6797267,0.09307215
0.1623573,1.586874,0.1933197,-0.7125526,0.1527248,0.6783547,0.09369566
0.1621079,1.586866,0.1947868,-0.7146857,0.1531837,0.6758766,0.09460457
0.1622071,1.586897,0.1952507,-0.7156354,0.1533859,0.6747954,0.09481583
0.1621034,1.586798,0.1966907,-0.7180671,0.1530021,0.6722206,0.09533949
0.1620419,1.586658,0.1974688,-0.7194296,0.1524626,0.6708316,0.09571469
0.1619809,1.586529,0.1988429,-0.7220618,0.1513463,0.668076,0.0969312
0.1620953,1.586528,0.1993738,-0.7232956,0.1508879,0.6667317,0.09769966
0.1620224,1.586528,0.2009,-0.7255096,0.1502516,0.6641742,0.099664
0.1619995,1.586483,0.201615,-0.7267135,0.1498698,0.662755,0.1009077
0.1620193,1.586529,0.20278,-0.728946,0.1489045,0.6600842,0.1037013
0.1620297,1.586555,0.2031542,-0.7299913,0.1484133,0.6588311,0.1050136
0.1618171,1.586714,0.2040631,-0.7319736,0.148129,0.6563957,0.1068511
0.1618676,1.586869,0.2042483,-0.7329222,0.1482922,0.6551743,0.1076158
0.1616454,1.586889,0.2048779,-0.734605,0.1491437,0.6529109,0.1087152
0.1615467,1.586936,0.2051139,-0.7353118,0.1494135,0.6519821,0.1091405
0.1610558,1.587018,0.2057209,-0.7363697,0.1500646,0.6505167,0.1098562
0.1608276,1.587072,0.2058995,-0.7368025,0.1502603,0.6498893,0.1103984
0.160109,1.587377,0.206282,-0.7371303,0.1502933,0.6492679,0.1118134
0.1600409,1.587541,0.2061824,-0.7372427,0.1503483,0.6489995,0.1125537
0.1594572,1.587837,0.2064909,-0.7371228,0.1505335,0.6489155,0.1135707
0.1591878,1.587971,0.2066088,-0.7370058,0.1510057,0.6488579,0.1140318
0.158721,1.588485,0.2066418,-0.7361318,0.152369,0.6493297,0.1151725
0.1586101,1.588844,0.2064916,-0.7355508,0.1532225,0.6496241,0.1160887
0.1582351,1.589735,0.2066615,-0.734429,0.1551237,0.6499649,0.1187282
0.1581891,1.590751,0.20663,-0.7334318,0.1577383,0.6498421,0.1220723
0.1581457,1.591241,0.2067862,-0.7329158,0.1592831,0.649704,0.1238874
0.1582837,1.591692,0.2068527,-0.7324473,0.1607582,0.6495616,0.1254886
0.158251,1.592568,0.2071397,-0.731144,0.1635183,0.6497107,0.1287102
0.1584945,1.593071,0.206915,-0.7304163,0.165048,0.6498283,0.130286
0.1585371,1.593767,0.2070365,-0.7287335,0.1681308,0.6503764,0.1330039
0.1586437,1.594139,0.2068577,-0.7280018,0.169496,0.650624,0.1340632
0.1585517,1.594728,0.2069461,-0.7264036,0.1718025,0.6514133,0.1359503
0.1586008,1.595016,0.2065918,-0.7253995,0.1728195,0.6521115,0.1366733
0.1581233,1.595226,0.2064844,-0.7235295,0.174295,0.6536683,0.1372737
0.1577456,1.595209,0.2063982,-0.7225338,0.1747178,0.6546984,0.1370716
0.1568449,1.595096,0.2060003,-0.7201107,0.1755997,0.6572205,0.1366258
0.1563289,1.595047,0.2058254,-0.718842,0.1758707,0.6586171,0.1362322
0.1548769,1.594807,0.2055776,-0.7158582,0.1760287,0.6620683,0.1350057
0.1542397,1.594648,0.205255,-0.7143719,0.1758356,0.6638553,0.1343531
0.1525192,1.594095,0.2049201,-0.7114026,0.174217,0.6678468,0.1324215
0.1518643,1.59386,0.204515,-0.7099673,0.1727709,0.670004,0.1311159
0.1499875,1.593112,0.2044859,-0.707671,0.1693533,0.673842,0.1282898
0.1492126,1.59278,0.2042981,-0.7066569,0.1675146,0.675642,0.1268181
0.1470492,1.591957,0.2047039,-0.704752,0.1634192,0.6792369,0.1235156
0.145925,1.591391,0.2049083,-0.7040104,0.1607896,0.6809145,0.1219486
0.1430929,1.590027,0.2058272,-0.7027239,0.1538773,0.684465,0.1183581
0.1414135,1.589071,0.2064192,-0.7024785,0.1493587,0.6861029,0.1160982
0.1374464,1.586833,0.208252,-0.7032785,0.1379534,0.6885511,0.1107501
0.1351418,1.585488,0.2093422,-0.704618,0.1307428,0.6890978,0.1075364
0.1300223,1.582452,0.2124152,-0.7091349,0.1147862,0.6885046,0.09956554
0.12725,1.580508,0.2142711,-0.7125735,0.1055118,0.6872007,0.09413537
0.1213152,1.575644,0.2190343,-0.7217674,0.08359771,0.6823144,0.08068603
0.1182897,1.57289,0.2218493,-0.7269659,0.07108288,0.6790648,0.07306722
0.1119087,1.566316,0.2288418,-0.7411312,0.04144309,0.6677797,0.05547266
0.1088028,1.562907,0.2325457,-0.7486316,0.02666279,0.6608074,0.04661967
0.1026118,1.55566,0.2408679,-0.7649651,-0.002983864,0.6434107,0.02901899
0.09966493,1.552007,0.2453319,-0.7731502,-0.01772354,0.6336471,0.02039616
0.09400702,1.544343,0.254488,-0.7898223,-0.0471038,0.6115088,0.004348514
0.09125829,1.540525,0.2593296,-0.7978497,-0.0614891,0.599703,-0.003372987
0.08647132,1.532899,0.2683678,-0.8136678,-0.08852118,0.5742356,-0.01903084
0.08414054,1.52924,0.2732817,-0.8211253,-0.100508,0.561182,-0.02695004
0.08045435,1.522828,0.2818273,-0.8341494,-0.1197438,0.536763,-0.04173538
0.07821107,1.520072,0.2864244,-0.8394449,-0.1273753,0.5260567,-0.04870514
0.07455134,1.515902,0.2937723,-0.847796,-0.1374743,0.5085426,-0.06105017
0.07213497,1.514284,0.2977233,-0.8505473,-0.140387,0.5024889,-0.06607314
0.06809616,1.511714,0.3042748,-0.8549065,-0.1451421,0.4924725,-0.07442776
0.06549335,1.510418,0.3078547,-0.8569149,-0.1475087,0.4877079,-0.07796729
0.06097627,1.508606,0.3139248,-0.8608369,-0.1527354,0.4784552,-0.08192969
0.05824614,1.507843,0.3170825,-0.8625786,-0.1552423,0.474345,-0.08279328
0.05337548,1.506529,0.3224831,-0.8649681,-0.1592449,0.4680291,-0.08613987
0.0504055,1.505821,0.3254027,-0.8654796,-0.1608116,0.4661604,-0.08820008
0.04434586,1.504779,0.3303809,-0.8647965,-0.1623482,0.4661894,-0.09185635
0.04104233,1.504101,0.3329754,-0.8640252,-0.1627906,0.4670956,-0.09370882
0.03480268,1.50292,0.3373173,-0.861204,-0.1634982,0.4712342,-0.09764381
0.03160143,1.502248,0.3393612,-0.85928,-0.1640885,0.4740699,-0.09985311
0.02559829,1.500878,0.3430846,-0.8550082,-0.1659458,0.4802948,-0.1036339
0.02257514,1.499948,0.3448616,-0.8526124,-0.1671496,0.4837677,-0.1052705
0.01752114,1.497885,0.3473916,-0.8470407,-0.1703591,0.4916509,-0.1085324
0.01488709,1.496831,0.348757,-0.8441176,-0.17209,0.4956402,-0.1104139
0.0105567,1.494809,0.3507539,-0.83795,-0.1755519,0.5039112,-0.1144334
0.008476734,1.493728,0.3517632,-0.8347769,-0.1772476,0.5081112,-0.1164207
0.005236149,1.491634,0.3528342,-0.8283516,-0.1804096,0.5165406,-0.1202993
0.003576756,1.490775,0.3533952,-0.8252199,-0.1816155,0.5206711,-0.1221861
0.0007863045,1.489592,0.3541522,-0.8195245,-0.1824225,0.5285049,-0.125635
-0.0005028248,1.48905,0.3546058,-0.8167737,-0.1820922,0.5324696,-0.1272761
-0.002129078,1.488375,0.3544233,-0.8112121,-0.1804207,0.5406237,-0.1308029
-0.002995253,1.488033,0.3542222,-0.8082414,-0.1799311,0.5448422,-0.1323542
-0.004024506,1.487792,0.3533664,-0.8024938,-0.1788593,0.5531505,-0.134304
-0.004542112,1.487818,0.3529286,-0.7997953,-0.1779996,0.5571681,-0.134935
-0.004801273,1.488011,0.35215,-0.7972133,-0.1768925,0.5611432,-0.1351978
-0.005029917,1.488799,0.3499557,-0.792345,-0.1744364,0.5688922,-0.1346216
-0.005219221,1.489381,0.3488036,-0.7899618,-0.1732025,0.5726734,-0.1341886
-0.005354643,1.490785,0.3457372,-0.7853287,-0.1694897,0.5805388,-0.1323134
-0.005383253,1.491678,0.3440168,-0.7829607,-0.167127,0.5846441,-0.131272
-0.004969835,1.493395,0.3399637,-0.7779127,-0.1619808,0.5931659,-0.1294925
-0.004748821,1.494372,0.3378148,-0.7751976,-0.1593622,0.597535,-0.1289355
-0.004149675,1.496173,0.3331169,-0.7695342,-0.1532406,0.6065268,-0.1282954
-0.003785849,1.497159,0.3306098,-0.766456,-0.1494631,0.6113947,-0.1280723
-0.002814293,1.498995,0.3253902,-0.7595212,-0.1412769,0.6219764,-0.1277257
-0.002079964,1.499965,0.3224397,-0.7552932,-0.1368963,0.6280569,-0.1278131
-0.0003702641,1.501655,0.3166049,-0.7464585,-0.1294957,0.6399057,-0.1286521
0.0008897781,1.502494,0.3131787,-0.7411165,-0.1260357,0.6466744,-0.1291266
0.003641844,1.504383,0.3059093,-0.7285368,-0.1191413,0.6620402,-0.1293919
0.005220413,1.505285,0.3018914,-0.7210373,-0.1156414,0.6709248,-0.128811
0.008631468,1.507179,0.2933773,-0.7036963,-0.1086338,0.6905508,-0.127082
0.01061177,1.508183,0.2887838,-0.6937377,-0.1050899,0.7013177,-0.125848
0.01512551,1.509872,0.2792529,-0.6719797,-0.09885351,0.7235183,-0.1232584
0.01780605,1.510749,0.2742158,-0.6602422,-0.09614229,0.7348191,-0.1219749
0.02364707,1.512213,0.2638773,-0.6349553,-0.09047296,0.7577541,-0.1202299
0.02706814,1.512935,0.2582527,-0.6206209,-0.08749402,0.7699888,-0.1195483
0.03428078,1.51418,0.2468629,-0.5895114,-0.08166549,0.7949044,-0.1180428
0.03844476,1.514769,0.2409114,-0.5726213,-0.0791461,0.8075151,-0.1173032
0.0470109,1.515703,0.2293546,-0.5391692,-0.07445909,0.8308281,-0.116091
0.05174756,1.515978,0.2237177,-0.5226786,-0.07264558,0.8414474,-0.1161729
0.06129479,1.516272,0.2132117,-0.4905238,-0.06908026,0.8607339,-0.1172669
0.06615114,1.516375,0.2079442,-0.4748037,-0.0671713,0.8695384,-0.1181204
0.07583237,1.516625,0.1980761,-0.4440002,-0.06332826,0.885569,-0.1209169
0.08047175,1.516932,0.193275,-0.4290568,-0.06115723,0.8928406,-0.1224981
0.08927202,1.51765,0.1840929,-0.4026869,-0.05704211,0.905395,-0.1218579
0.09329581,1.518121,0.1797314,-0.3919977,-0.05551395,0.9103605,-0.1204157
0.100667,1.519494,0.1709971,-0.3739497,-0.05105371,0.9185632,-0.1174594
0.1040039,1.520147,0.166644,-0.3663848,-0.04764168,0.9219515,-0.1161807
0.1096432,1.521925,0.1579199,-0.3534441,-0.03902586,0.927784,-0.113009
0.112252,1.522856,0.1535424,-0.3473937,-0.03439438,0.9304689,-0.1111856
0.1169381,1.52471,0.1443273,-0.3373997,-0.0249821,0.9349421,-0.1068679
0.1192439,1.525325,0.1395953,-0.3333406,-0.02110616,0.9367251,-0.1048074
0.1229768,1.526457,0.1305711,-0.3262924,-0.01416752,0.9396744,-0.101708
0.1247284,1.526908,0.1261153,-0.3228048,-0.0104454,0.9410014,-0.1010164
0.1279881,1.527602,0.1172374,-0.3156105,-0.002100177,0.9436082,-0.0999466
0.1295557,1.527988,0.1126851,-0.3119048,0.001945481,0.944927,-0.09911975
0.1322823,1.528982,0.1037225,-0.3049118,0.009303007,0.9475057,-0.09578732
0.1335833,1.529534,0.09921372,-0.3017357,0.01208434,0.9487233,-0.09345374
0.1360092,1.5307,0.09071684,-0.2958909,0.0163287,0.9509228,-0.08903882
0.1371577,1.531283,0.08661807,-0.2932559,0.0184625,0.9518574,-0.08733557
