x,y,z,qw,qx,qy,qz
-0.2678323,1.59899,-0.0948956,0.04561397,0.01589213,-0.9987937,-0.00882544
-0.2679629,1.598866,-0.09489655,0.04557573,0.01559875,-0.9988,-0.008840621
-0.2679905,1.598904,-0.09523153,0.04551422,0.01522946,-0.9988097,-0.008704735
-0.2680446,1.598887,-0.0955143,0.04543755,0.015549,-0.9988076,-0.008779733
-0.2680446,1.598887,-0.0955143,0.04543755,0.015549,-0.9988076,-0.008779733
-0.2679785,1.598923,-0.0958333,0.04559338,0.0155892,-0.9988018,-0.008552765
-0.2680142,1.598872,-0.0959022,0.0455116,0.01547022,-0.9988083,-0.008451111
-0.2680482,1.598749,-0.0960753,0.04568073,0.0150963,-0.9988074,-0.008316922
-0.2680482,1.598749,-0.0960753,0.04568073,0.0150963,-0.9988074,-0.008316922
-0.2681402,1.598727,-0.09612679,0.04583541,0.01493255,-0.9988041,-0.008154078
-0.2682936,1.598727,-0.09628868,0.04571855,0.01451046,-0.9988142,-0.008331243
-0.268175,1.598716,-0.09638762,0.04562622,0.01425351,-0.9988214,-0.008421968
-0.268175,1.598716,-0.09638762,0.04562622,0.01425351,-0.9988214,-0.008421968
-0.2682045,1.59873,-0.09649587,0.04519866,0.01432442,-0.9988396,-0.008444937
-0.2683146,1.598821,-0.09652448,0.04485565,0.0142937,-0.998855,-0.008510849
-0.2682548,1.598828,-0.09668207,0.04472424,0.01468552,-0.998854,-0.008653228
-0.2682548,1.598828,-0.09668207,0.04472424,0.01468552,-0.998854,-0.008653228
-0.268254,1.598872,-0.09710479,0.04469574,0.01481232,-0.9988534,-0.008650644
-0.2683445,1.598912,-0.09721613,0.04458308,0.01496096,-0.998857,-0.008554508
-0.2684195,1.598881,-0.09747863,0.04467223,0.01471593,-0.9988567,-0.00854928
-0.2684195,1.598881,-0.09747863,0.04467223,0.01471593,-0.9988567,-0.00854928
-0.2684729,1.59869,-0.09798121,0.04475904,0.01468907,-0.9988549,-0.00835803
-0.2686779,1.598694,-0.09816575,0.04466256,0.01469059,-0.998861,-0.008131202
-0.2686973,1.598642,-0.09853911,0.04450414,0.014652,-0.998871,-0.007838208
-0.2686973,1.598642,-0.09853911,0.04450414,0.014652,-0.998871,-0.007838208
-0.2686036,1.598748,-0.09912109,0.04441599,0.01463674,-0.998877,-0.007594893
-0.2688295,1.598784,-0.09946513,0.04410237,0.01468603,-0.9988915,-0.007417216
-0.2690939,1.598718,-0.09981751,0.04391343,0.01463826,-0.9989023,-0.00717624
-0.2690939,1.598718,-0.09981751,0.04391343,0.01463826,-0.9989023,-0.00717624
-0.2692569,1.598586,-0.1001935,0.0437114,0.01476193,-0.9989109,-0.006954795
-0.2693957,1.59854,-0.1005385,0.04364248,0.01483041,-0.9989159,-0.006519058
-0.2694042,1.598522,-0.1010518,0.04371396,0.01486704,-0.998915,-0.006082729
-0.2694042,1.598522,-0.1010518,0.04371396,0.01486704,-0.998915,-0.006082729
-0.2696123,1.598295,-0.1014082,0.0438766,0.01492506,-0.9989102,-0.005514823
-0.2697982,1.598156,-0.1018143,0.04423647,0.01491707,-0.9988967,-0.005116771
-0.2699796,1.597981,-0.1020815,0.04473357,0.01506617,-0.9988748,-0.004601582
-0.2699796,1.597981,-0.1020815,0.04473357,0.01506617,-0.9988748,-0.004601582
-0.270196,1.597903,-0.1026154,0.04528315,0.01536681,-0.998847,-0.004244468
-0.2702184,1.597714,-0.1030855,0.0460684,0.0156312,-0.9988086,-0.003835029
-0.2703893,1.597705,-0.1037204,0.04657826,0.01571866,-0.9987845,-0.003606759
-0.2703893,1.597705,-0.1037204,0.04657826,0.01571866,-0.9987845,-0.003606759
-0.2705895,1.597651,-0.104054,0.04704397,0.01581411,-0.9987615,-0.003484888
-0.2707283,1.597648,-0.1043859,0.04734928,0.01604703,-0.9987441,-0.003286844
-0.2708479,1.5976,-0.104816,0.04756562,0.01604145,-0.9987343,-0.00317148
-0.2708479,1.5976,-0.104816,0.04756562,0.01604145,-0.9987343,-0.00317148
-0.2710642,1.597622,-0.1051114,0.04772684,0.0160317,-0.9987275,-0.002929688
-0.2712111,1.597536,-0.1055715,0.04815701,0.0162303,-0.9987041,-0.002772904
-0.271363,1.597372,-0.1058998,0.04876782,0.0167361,-0.9986672,-0.002319336
-0.271363,1.597372,-0.1058998,0.04876782,0.0167361,-0.9986672,-0.002319336
-0.2715929,1.597235,-0.1061721,0.04911097,0.0166522,-0.9986529,-0.001814706
-0.2718183,1.597133,-0.1064866,0.04943004,0.01638427,-0.9986423,-0.001353825
-0.2718743,1.59708,-0.1067562,0.04955093,0.01647904,-0.9986352,-0.001006618
-0.2718743,1.59708,-0.1067562,0.04955093,0.01647904,-0.9986352,-0.001006618
-0.2718776,1.597097,-0.1071756,0.04952942,0.01634694,-0.9986383,-0.001071163
-0.271958,1.597136,-0.1075308,0.04924656,0.01636926,-0.998652,-0.001021313
-0.2719698,1.597096,-0.10782,0.04898139,0.01655932,-0.9986619,-0.001050089
-0.2719698,1.597096,-0.10782,0.04898139,0.01655932,-0.9986619,-0.001050089
-0.2720889,1.597136,-0.1080825,0.04890604,0.0164614,-0.9986674,-0.0008544922
-0.2722718,1.597071,-0.1085248,0.04891304,0.01693965,-0.998659,-0.0008717564
-0.272501,1.597086,-0.1087263,0.04907181,0.01727845,-0.9986455,-0.0007623289
-0.272501,1.597086,-0.1087263,0.04907181,0.01727845,-0.9986455,-0.0007623289
-0.272599,1.597227,-0.1090527,0.04941059,0.01744026,-0.9986261,-0.000690534
-0.2727579,1.597187,-0.1093657,0.04969612,0.01758872,-0.9986094,-0.0005033088
-0.2729526,1.597083,-0.1095898,0.05021172,0.01768461,-0.998582,-0.0002441406
-0.2729526,1.597083,-0.1095898,0.05021172,0.01768461,-0.998582,-0.0002441406
-0.2730858,1.597034,-0.1098442,0.0503368,0.01783898,-0.998573,0.0
-0.2731653,1.597008,-0.1100094,0.05040011,0.0178348,-0.9985698,0.0
-0.2732867,1.596917,-0.1102238,0.05029475,0.01802843,-0.9985716,0.000422864
-0.2732867,1.596917,-0.1102238,0.05029475,0.01802843,-0.9985716,0.000422864
-0.2734014,1.596934,-0.1104286,0.05001875,0.01815116,-0.998583,0.0008279211
-0.2733004,1.596793,-0.1106825,0.04971515,0.01811007,-0.9985986,0.001105394
-0.2732855,1.596714,-0.1109478,0.0495073,0.01806228,-0.9986094,0.001454636
-0.2732855,1.596714,-0.1109478,0.0495073,0.01806228,-0.9986094,0.001454636
-0.2730989,1.596616,-0.1112037,0.04945159,0.01773594,-0.9986175,0.001752039
-0.2730739,1.596622,-0.1113424,0.04947975,0.01742273,-0.9986215,0.001839175
-0.2730752,1.596562,-0.1115472,0.04967137,0.01722619,-0.998615,0.002049909
-0.2730752,1.596562,-0.1115472,0.04967137,0.01722619,-0.998615,0.002049909
-0.2730393,1.596486,-0.1116006,0.04976009,0.01702782,-0.9986134,0.002322546
-0.2730206,1.596473,-0.1116474,0.04974871,0.01680851,-0.9986172,0.002519503
-0.2728187,1.596428,-0.111804,0.04987331,0.01656787,-0.9986149,0.002551825
-0.2728187,1.596428,-0.111804,0.04987331,0.01656787,-0.9986149,0.002551825
-0.272658,1.596459,-0.1119556,0.04977836,0.01665354,-0.9986184,0.0024657
-0.2725821,1.596532,-0.1119733,0.04985105,0.01642198,-0.9986188,0.002379589
-0.2724985,1.596533,-0.1118329,0.04968007,0.01640472,-0.9986279,0.002257476
-0.2724985,1.596533,-0.1118329,0.04968007,0.01640472,-0.9986279,0.002257476
-0.2722548,1.596632,-0.1119363,0.04950188,0.01631638,-0.9986387,0.002035319
-0.272104,1.596648,-0.1120512,0.04930296,0.01586116,-0.9986563,0.001773174
-0.272104,1.596648,-0.1120512,0.04930296,0.01586116,-0.9986563,0.001773174
-0.2720702,1.596716,-0.1120934,0.04889004,0.01558585,-0.9986813,0.001610218
-0.2716997,1.596835,-0.1122315,0.04849772,0.01566786,-0.9986995,0.001326023
-0.2714977,1.596847,-0.1122515,0.04822287,0.01584941,-0.9987101,0.00123285
-0.2714338,1.596673,-0.1120687,0.04804084,0.01554181,-0.9987237,0.001256791
-0.2714338,1.596673,-0.1120687,0.04804084,0.01554181,-0.9987237,0.001256791
-0.2713655,1.596705,-0.1121404,0.04783693,0.01527587,-0.9987372,0.001514853
-0.2712888,1.596728,-0.1120367,0.04781621,0.01521576,-0.9987394,0.001342773
-0.2711024,1.596841,-0.1119337,0.04774198,0.01486604,-0.9987487,0.0009052976
-0.2711024,1.596841,-0.1119337,0.04774198,0.01486604,-0.9987487,0.0009052976
-0.2711132,1.596826,-0.1116002,0.0476767,0.01476748,-0.9987535,0.0006103516
-0.2711847,1.596764,-0.1113329,0.04767936,0.01469313,-0.9987545,0.0004882813
-0.2711847,1.596764,-0.1113329,0.04767936,0.01469313,-0.9987545,0.0004882813
-0.2712874,1.596756,-0.1111841,0.0475487,0.01408789,-0.9987693,0.0007623289
-0.271222,1.596752,-0.1109746,0.04738954,0.01414805,-0.9987761,0.0006342959
-0.2711455,1.596718,-0.1109743,0.04723175,0.01435507,-0.9987807,0.0005854287
-0.2711455,1.596718,-0.1109743,0.04723175,0.01435507,-0.9987807,0.0005854287
-0.271019,1.596834,-0.1110289,0.04707374,0.01417436,-0.9987907,0.0005854287
-0.2712402,1.596819,-0.1107559,0.04675197,0.01397425,-0.9988086,0.0005593965
-0.2713169,1.596814,-0.1106544,0.04656627,0.01377395,-0.9988201,0.0005459151
-0.2713169,1.596814,-0.1106544,0.04656627,0.01377395,-0.9988201,0.0005459151
-0.27143,1.59678,-0.1104701,0.04672057,0.01367841,-0.9988142,0.0005725605
-0.2716866,1.596751,-0.1102946,0.04676281,0.0135586,-0.9988137,0.0007012406
-0.2717309,1.596737,-0.11043,0.04654898,0.01344769,-0.998825,0.0009765625
-0.2717309,1.596737,-0.11043,0.04654898,0.01344769,-0.998825,0.0009765625
-0.2719603,1.596707,-0.1103909,0.04670637,0.01364733,-0.9988149,0.0009991885
-0.2720565,1.596537,-0.1103139,0.04681567,0.01372463,-0.9988087,0.001042969
-0.2721933,1.596684,-0.1103599,0.04676137,0.01380097,-0.9988104,0.0008279211
-0.2721933,1.596684,-0.1103599,0.04676137,0.01380097,-0.9988104,0.0008279211
-0.2724214,1.59669,-0.1103716,0.04661712,0.01372626,-0.9988182,0.0008097229
-0.2724729,1.596503,-0.1103175,0.04660897,0.01362985,-0.9988199,0.0008368719
-0.2728041,1.596499,-0.1101322,0.04642686,0.01367079,-0.9988279,0.000791106
-0.2728041,1.596499,-0.1101322,0.04642686,0.01367079,-0.9988279,0.000791106
-0.2732153,1.596476,-0.1100831,0.04648347,0.01357727,-0.9988264,0.0008188725
-0.2735094,1.596375,-0.110064,0.04648396,0.01345102,-0.9988281,0.0009611826
-0.2737572,1.596349,-0.1101754,0.04643055,0.01352008,-0.9988294,0.001084985
-0.2737572,1.596349,-0.1101754,0.04643055,0.01352008,-0.9988294,0.001084985
-0.2741575,1.596311,-0.1103463,0.04625338,0.01379827,-0.9988339,0.001042969
-0.2743846,1.596305,-0.1102536,0.04616857,0.01406142,-0.998834,0.001250849
-0.2746174,1.596299,-0.1105068,0.04608764,0.01430881,-0.9988337,0.001553701
-0.2746174,1.596299,-0.1105068,0.04608764,0.01430881,-0.9988337,0.001553701
-0.274814,1.596222,-0.1105943,0.04611674,0.01439602,-0.998831,0.001664817
-0.2751158,1.596179,-0.110611,0.04602245,0.01437271,-0.9988354,0.001789902
-0.275324,1.596176,-0.1108503,0.04601096,0.01424514,-0.9988379,0.001717682
-0.275324,1.596176,-0.1108503,0.04601096,0.01424514,-0.9988379,0.001717682
-0.2756938,1.596219,-0.1110129,0.0459967,0.01486955,-0.9988294,0.001734945
-0.2760499,1.596193,-0.1111989,0.0458024,0.01508495,-0.9988347,0.001979648
-0.2763516,1.596106,-0.1113214,0.04574853,0.01515836,-0.9988352,0.002348069
-0.2763516,1.596106,-0.1113214,0.04574853,0.01515836,-0.9988352,0.002348069
-0.27674,1.596015,-0.1114333,0.04552126,0.01498136,-0.9988474,0.002702142
-0.2768341,1.595969,-0.1115642,0.04560744,0.01499379,-0.9988425,0.002962564
-0.2770404,1.595931,-0.1116514,0.04553927,0.01452996,-0.9988521,0.003107403
-0.2770404,1.595931,-0.1116514,0.04553927,0.01452996,-0.9988521,0.003107403
-0.2773392,1.595874,-0.1118963,0.04546624,0.01432234,-0.9988576,0.003369671
-0.27757,1.59577,-0.1120188,0.04531736,0.01443994,-0.9988619,0.003565205
-0.2777895,1.59567,-0.1122203,0.04519999,0.0144291,-0.9988661,0.003910063
-0.2777895,1.59567,-0.1122203,0.04519999,0.0144291,-0.9988661,0.003910063
-0.2780049,1.595656,-0.1123734,0.04529697,0.01490708,-0.9988546,0.003923378
-0.2782948,1.595757,-0.1126351,0.04549032,0.01545769,-0.9988373,0.003964937
-0.2786075,1.595792,-0.1127515,0.04587343,0.01587196,-0.9988135,0.003917678
-0.2786075,1.595792,-0.1127515,0.04587343,0.01587196,-0.9988135,0.003917678
-0.278819,1.595757,-0.1128886,0.04623662,0.01588087,-0.9987963,0.003998618
-0.2792206,1.595785,-0.1130486,0.04682284,0.01598515,-0.998767,0.00406331
-0.2795386,1.595675,-0.1131203,0.04719166,0.01617558,-0.9987466,0.004054131
-0.2795386,1.595675,-0.1131203,0.04719166,0.01617558,-0.9987466,0.004054131
-0.2797271,1.595674,-0.1132908,0.04752048,0.0161313,-0.9987318,0.004054131
-0.2799505,1.595612,-0.113354,0.04753193,0.01601309,-0.9987329,0.004125182
-0.2800232,1.595665,-0.1136198,0.04749257,0.01599866,-0.998734,0.004345086
-0.2800232,1.595665,-0.1136198,0.04749257,0.01599866,-0.998734,0.004345086
-0.2800877,1.595557,-0.1138637,0.04741045,0.01611883,-0.9987347,0.004648299
-0.2802316,1.595463,-0.1139691,0.04737948,0.01621607,-0.9987346,0.004637065
-0.2804139,1.595503,-0.1139324,0.04728378,0.01620044,-0.9987387,0.004776367
-0.2804139,1.595503,-0.1139324,0.04728378,0.01620044,-0.9987387,0.004776367
-0.2802997,1.595389,-0.1140862,0.0472874,0.01600751,-0.9987406,0.004994452
-0.2803246,1.595346,-0.1141381,0.04736061,0.01600239,-0.9987362,0.005191936
-0.2803702,1.59532,-0.1142168,0.04713748,0.01588791,-0.9987473,0.005420802
-0.2803702,1.59532,-0.1142168,0.04713748,0.01588791,-0.9987473,0.005420802
-0.2804192,1.59534,-0.1142809,0.04682904,0.01573098,-0.9987628,0.005685123
-0.2803786,1.595333,-0.1144147,0.04642461,0.01578724,-0.9987804,0.005777422
-0.2802852,1.595213,-0.1145489,0.04594192,0.0157995,-0.9988013,0.005977707
-0.2802852,1.595213,-0.1145489,0.04594192,0.0157995,-0.9988013,0.005977707
-0.2802095,1.595176,-0.1146634,0.04530602,0.01584753,-0.9988287,0.006120582
-0.2799294,1.595246,-0.1149952,0.04481893,0.01575133,-0.99885,0.00647318
-0.2798321,1.595199,-0.1151347,0.04442756,0.01562881,-0.9988678,0.006721631
-0.2798321,1.595199,-0.1151347,0.04442756,0.01562881,-0.9988678,0.006721631
-0.2798345,1.595176,-0.1151776,0.04406214,0.0151888,-0.9988897,0.006868557
-0.2795595,1.595057,-0.1152451,0.04393667,0.01487406,-0.9988993,0.006972983
-0.2793405,1.595039,-0.1155422,0.04377,0.01484447,-0.9989082,0.00680973
-0.2793405,1.595039,-0.1155422,0.04377,0.01484447,-0.9989082,0.00680973
-0.2792478,1.595032,-0.1156805,0.04374326,0.01537553,-0.998901,0.006850092
-0.2791461,1.594939,-0.1157515,0.04365307,0.01538958,-0.9989035,0.007023023
-0.2789714,1.594947,-0.1158445,0.04341758,0.01530608,-0.9989139,0.007194904
-0.2789714,1.594947,-0.1158445,0.04341758,0.01530608,-0.9989139,0.007194904
-0.27874,1.594927,-0.1158814,0.04348377,0.01523973,-0.99891,0.007473256
-0.2784271,1.594911,-0.1159954,0.04347006,0.01495847,-0.9989148,0.007479236
-0.2783473,1.594962,-0.115942,0.0432434,0.01442239,-0.9989334,0.007355686
-0.2783473,1.594962,-0.115942,0.0432434,0.01442239,-0.9989334,0.007355686
-0.2781146,1.594932,-0.1161253,0.04318098,0.01397958,-0.9989419,0.007424244
-0.2778746,1.594868,-0.1160781,0.04294603,0.01396038,-0.9989519,0.007472259
-0.2776309,1.595015,-0.1162589,0.04256562,0.01379016,-0.998971,0.007405152
-0.2776309,1.595015,-0.1162589,0.04256562,0.01379016,-0.998971,0.007405152
-0.2775,1.59507,-0.1164584,0.04247065,0.01408207,-0.9989724,0.007219714
-0.2774681,1.595034,-0.1164279,0.04245398,0.01412169,-0.9989752,0.006843563
-0.2773468,1.59501,-0.1165524,0.04261635,0.01412011,-0.9989678,0.006918275
-0.2773468,1.59501,-0.1165524,0.04261635,0.01412011,-0.9989678,0.006918275
-0.2772841,1.595032,-0.1165798,0.04267593,0.0139326,-0.9989682,0.006873979
-0.2770576,1.595089,-0.1168387,0.04311104,0.01383763,-0.9989506,0.006907497
-0.277027,1.595063,-0.1169894,0.04325614,0.01378422,-0.9989439,0.00707692
-0.277027,1.595063,-0.1169894,0.04325614,0.01378422,-0.9989439,0.00707692
-0.2769352,1.595041,-0.1171434,0.04346029,0.01357727,-0.9989375,0.007127276
-0.2768012,1.594955,-0.1172409,0.04363019,0.01353605,-0.9989306,0.007130411
-0.2767621,1.594807,-0.1173236,0.04350159,0.01366533,-0.9989319,0.007479235
-0.2767621,1.594807,-0.1173236,0.04350159,0.01366533,-0.9989319,0.007479235
-0.2766124,1.594653,-0.1176655,0.04361089,0.01372898,-0.9989219,0.008046461
-0.2766391,1.594507,-0.1179442,0.04388627,0.01375338,-0.9989076,0.008281011
-0.2766089,1.594621,-0.1183023,0.04413141,0.01369366,-0.9988934,0.008761894
-0.2766089,1.594621,-0.1183023,0.04413141,0.01369366,-0.9988934,0.008761894
-0.2765911,1.594573,-0.118577,0.04441414,0.01351291,-0.9988823,0.008890206
-0.2766831,1.594438,-0.1186943,0.04458308,0.01342274,-0.9988749,0.009005943
-0.2766831,1.594438,-0.1186943,0.04458308,0.01342274,-0.9988749,0.009005943
-0.2765167,1.594432,-0.1189713,0.04461365,0.01329166,-0.9988734,0.009212872
-0.2764634,1.594365,-0.1192882,0.04446377,0.01330958,-0.998878,0.009414463
-0.2766564,1.594316,-0.1194177,0.04448588,0.01324899,-0.9988766,0.009540247
-0.2765422,1.594299,-0.1197636,0.04448102,0.01312412,-0.9988765,0.009746533
-0.2765422,1.594299,-0.1197636,0.04448102,0.01312412,-0.9988765,0.009746533
-0.2766383,1.594296,-0.1198037,0.04457406,0.01335262,-0.9988687,0.009809016
-0.2766351,1.594168,-0.1200678,0.04475188,0.01330342,-0.998859,0.01004469
-0.2766351,1.594168,-0.1200678,0.04475188,0.01330342,-0.998859,0.01004469
-0.2766107,1.594253,-0.120302,0.04512195,0.01352889,-0.9988359,0.01038746
-0.2766516,1.594194,-0.1205766,0.04549179,0.01353935,-0.9988155,0.0107158
-0.2768894,1.594034,-0.1206758,0.04578028,0.0135399,-0.9988012,0.01082166
-0.2768894,1.594034,-0.1206758,0.04578028,0.0135399,-0.9988012,0.01082166
-0.2770822,1.594029,-0.1207919,0.04603491,0.01353715,-0.9987863,0.01111443
-0.2772948,1.593908,-0.1208782,0.04619793,0.01402747,-0.9987691,0.0113709
-0.2774932,1.593795,-0.1209335,0.04653201,0.01447138,-0.9987431,0.01173146
-0.2774932,1.593795,-0.1209335,0.04653201,0.01447138,-0.9987431,0.01173146
-0.2773184,1.593685,-0.1211972,0.04665178,0.01450173,-0.9987336,0.01202439
-0.2773483,1.59361,-0.1213176,0.04661744,0.01448065,-0.9987288,0.01256791
-0.2774153,1.59346,-0.1212265,0.04661408,0.01449351,-0.998727,0.01270763
-0.2774153,1.59346,-0.1212265,0.04661408,0.01449351,-0.998727,0.01270763
-0.2775756,1.593591,-0.1211927,0.04641097,0.01428849,-0.998741,0.01257798
-0.277562,1.593626,-0.1212792,0.04619535,0.01408048,-0.9987572,0.01231943
-0.2775664,1.593611,-0.1212189,0.04589292,0.01420114,-0.9987697,0.01230067
-0.2775664,1.593611,-0.1212189,0.04589292,0.01420114,-0.9987697,0.01230067
-0.2774317,1.593765,-0.1212494,0.04536895,0.01407942,-0.9987935,0.01245057
-0.2774042,1.593813,-0.1211936,0.0449991,0.01416752,-0.998809,0.01244758
-0.2774016,1.593817,-0.1212025,0.04453375,0.01458012,-0.9988247,0.01238277
-0.2774016,1.593817,-0.1212025,0.04453375,0.01458012,-0.9988247,0.01238277
-0.2773153,1.593864,-0.1212029,0.04436143,0.01464335,-0.9988308,0.0124404
-0.2774712,1.593793,-0.1209559,0.04441012,0.01466775,-0.9988287,0.01240321
-0.2776273,1.593837,-0.1210313,0.04465855,0.01463673,-0.9988191,0.01232064
-0.2776273,1.593837,-0.1210313,0.04465855,0.01463673,-0.9988191,0.01232064
-0.2777787,1.59391,-0.1210885,0.04500887,0.01476143,-0.9988015,0.01232789
-0.2778625,1.593956,-0.121079,0.0451416,0.01481634,-0.9987973,0.0121139
-0.2778195,1.593992,-0.1210582,0.04552306,0.01498186,-0.9987779,0.01208249
-0.2778195,1.593992,-0.1210582,0.04552306,0.01498186,-0.9987779,0.01208249
-0.2780554,1.594011,-0.1209607,0.04562198,0.01521037,-0.9987715,0.01195168
-0.2782198,1.594048,-0.1209085,0.04579915,0.01548273,-0.9987605,0.01183704
-0.2783002,1.594081,-0.1207585,0.04612692,0.01575086,-0.9987447,0.01154388
-0.2783002,1.594081,-0.1207585,0.04612692,0.01575086,-0.9987447,0.01154388
-0.2785494,1.594066,-0.1205289,0.04673572,0.01608505,-0.9987107,0.01157482
-0.2786419,1.594145,-0.1204572,0.04753491,0.01614792,-0.9986728,0.01150379
-0.278779,1.59413,-0.1203411,0.04845792,0.01625645,-0.9986243,0.01170666
-0.278779,1.59413,-0.1203411,0.04845792,0.01625645,-0.9986243,0.01170666
-0.2789075,1.594172,-0.1201971,0.04959647,0.0164614,-0.9985666,0.01158125
-0.2791061,1.594192,-0.1200206,0.05099282,0.01670045,-0.9984931,0.01150638
-0.279052,1.594135,-0.1197391,0.05201098,0.01668974,-0.9984392,0.01164029
-0.279052,1.594135,-0.1197391,0.05201098,0.01668974,-0.9984392,0.01164029
-0.2791481,1.594087,-0.1194456,0.05291336,0.01683287,-0.9983885,0.01171048
-0.2792836,1.594161,-0.1191788,0.05349828,0.01685897,-0.9983599,0.01146032
-0.2793186,1.594241,-0.1190519,0.05394334,0.01677879,-0.9983395,0.01126822
-0.2793186,1.594241,-0.1190519,0.05394334,0.01677879,-0.9983395,0.01126822
-0.2793514,1.594404,-0.1189117,0.05452568,0.01668751,-0.9983136,0.01088139
-0.2793283,1.594475,-0.1187613,0.0551909,0.01650434,-0.9982854,0.01038961
-0.2793032,1.594552,-0.1183734,0.05566138,0.01608273,-0.9982677,0.01023645
-0.2793032,1.594552,-0.1183734,0.05566138,0.01608273,-0.9982677,0.01023645
-0.2790807,1.594524,-0.1181016,0.05581711,0.01612114,-0.9982587,0.01020365
-0.2788502,1.594478,-0.1179438,0.05531954,0.01614746,-0.9982863,0.0101766
-0.2786382,1.594422,-0.1176476,0.05465861,0.01667053,-0.9983117,0.01040394
-0.2786382,1.594422,-0.1176476,0.05465861,0.01667053,-0.9983117,0.01040394
-0.2783334,1.594289,-0.1174431,0.05392953,0.01680895,-0.9983432,0.01094897
-0.278017,1.59435,-0.1173275,0.05303643,0.01648266,-0.9983932,0.01124903
-0.2777505,1.594316,-0.117197,0.05238567,0.015931,-0.998436,0.01129134
-0.2777505,1.594316,-0.117197,0.05238567,0.015931,-0.998436,0.01129134
-0.2775931,1.594331,-0.1171083,0.05200769,0.01513475,-0.998467,0.01139904
-0.2773216,1.59441,-0.116832,0.05150123,0.01447035,-0.9985032,0.01138465
