TimeStamp, LeftEye X,LeftEye Y,RightEye X,RightEye Y,Eye X,Eye Y,x,y,z,qx,qy,qz,qw,pitch,yaw,roll
2019-07-25 16:51:47.757,0.5828273,0.5354863,0.5602781,0.5362909,0.5715527,0.5358886,0.03683591,1.658989,-0.04593778,0.007878029,0.9968204,0.07356729,0.02957605,351.5932,176.5156,1.161779
2019-07-25 16:51:47.772,0.5828273,0.5354863,0.5602781,0.5362909,0.5715527,0.5358886,0.036798,1.658788,-0.0459404,0.00794208,0.996834,0.07343937,0.02942047,351.6079,176.5333,1.167382
2019-07-25 16:51:47.790,0.5828273,0.5354863,0.5602781,0.5362909,0.5715527,0.5358886,0.036798,1.658788,-0.0459404,0.00794208,0.996834,0.07343937,0.02942047,351.6079,176.5333,1.167382
2019-07-25 16:51:47.807,0.5828273,0.5354863,0.5602781,0.5362909,0.5715527,0.5358886,0.03675008,1.659003,-0.04602623,0.007906351,0.996825,0.07359423,0.02934744,351.5899,176.5418,1.163207
2019-07-25 16:51:47.823,0.5828273,0.5354863,0.5602781,0.5362909,0.5715527,0.5358886,0.03675079,1.659055,-0.04590034,0.007958947,0.9968132,0.07378229,0.02926099,351.5684,176.551,1.169236
2019-07-25 16:51:47.841,0.5828273,0.5354863,0.08803651,1.398144,0.3354319,0.9668152,0.03659821,1.659019,-0.04566765,0.008096308,0.9967934,0.07393905,0.0295019,351.5512,176.5217,1.187731
2019-07-25 16:51:47.857,0.5828273,0.5354863,0.08803651,1.398144,0.3354319,0.9668152,0.03659821,1.659019,-0.04566765,0.008096308,0.9967934,0.07393905,0.0295019,351.5512,176.5217,1.187731
2019-07-25 16:51:47.874,0.5828273,0.5354863,0.08803651,1.398144,0.3354319,0.9668152,0.03663182,1.659148,-0.04556012,0.008192364,0.9967646,0.07417276,0.02985911,351.5251,176.4792,1.202749
2019-07-25 16:51:47.890,0.5828273,0.5354863,0.0869323,1.381417,0.3348798,0.9584514,0.03655243,1.659197,-0.0454576,0.008312441,0.9967633,0.07412443,0.02999131,351.5312,176.463,1.217566
2019-07-25 16:51:47.907,0.5828273,0.5354863,0.0869323,1.381417,0.3348798,0.9584514,0.03626847,1.65917,-0.0451951,0.00809723,0.9967324,0.07449051,0.03017088,351.4886,176.4434,1.195634
2019-07-25 16:51:47.923,0.5828273,0.5354863,0.4856578,0.5379792,0.5342426,0.5367328,0.03626847,1.65917,-0.0451951,0.00809723,0.9967324,0.07449051,0.03017088,351.4886,176.4434,1.195634
2019-07-25 16:51:47.940,0.5828273,0.5354863,0.4833285,0.5416933,0.5330779,0.5385898,0.03606462,1.659115,-0.04499698,0.008106424,0.9967189,0.07466134,0.03019113,351.4691,176.4407,1.197517
2019-07-25 16:51:47.956,0.507084,0.2173705,0.4833285,0.5416933,0.4952062,0.3795319,0.03598285,1.659048,-0.04488158,0.008088943,0.9967298,0.0744946,0.03024857,351.4882,176.4345,1.195361
2019-07-25 16:51:47.974,0.507084,0.2173705,0.4839177,0.5432474,0.4955009,0.380309,0.03608847,1.659066,-0.04491043,0.008254878,0.9967278,0.07438049,0.03054808,351.5023,176.3987,1.216664
2019-07-25 16:51:47.989,0.507084,0.2173705,0.4839177,0.5432474,0.4955009,0.380309,0.03608847,1.659066,-0.04491043,0.008254878,0.9967278,0.07438049,0.03054808,351.5023,176.3987,1.216664
2019-07-25 16:51:48.007,0.1980369,0.8360011,0.4836011,0.5384945,0.340819,0.6872478,0.0362196,1.659031,-0.04491925,0.008546665,0.9967219,0.0743295,0.03078399,351.5095,176.369,1.252191
2019-07-25 16:51:48.023,0.1980369,0.8360011,0.4830891,0.5390911,0.340563,0.6875461,0.03621411,1.658895,-0.04487419,0.008640303,0.9966956,0.07442246,0.03137659,351.4999,176.2995,1.268455
2019-07-25 16:51:48.040,0.1980369,0.8360011,0.4830891,0.5390911,0.340563,0.6875461,0.03635621,1.65891,-0.0448873,0.008395386,0.9967043,0.07422839,0.03162446,351.5216,176.2733,1.24153
2019-07-25 16:51:48.057,0.2164367,0.8292072,0.4846301,0.5370138,0.3505334,0.6831105,0.03635621,1.65891,-0.0448873,0.008395386,0.9967043,0.07422839,0.03162446,351.5216,176.2733,1.24153
2019-07-25 16:51:48.074,0.2164367,0.8292072,0.4846301,0.5370138,0.3505334,0.6831105,0.03635502,1.658822,-0.0447433,0.008343753,0.9966987,0.07413116,0.03204294,351.5331,176.2256,1.238762
2019-07-25 16:51:48.090,0.2199458,0.82881,0.4860358,0.5399733,0.3529908,0.6843916,0.03630686,1.658799,-0.04443192,0.008387394,0.996689,0.07403914,0.03254015,351.5444,176.1679,1.247681
2019-07-25 16:51:48.107,0.2199458,0.82881,0.484146,0.5358248,0.3520459,0.6823174,0.03622699,1.658735,-0.04420972,0.008468725,0.9966779,0.07398862,0.03297187,351.5511,176.1174,1.260553
2019-07-25 16:51:48.123,0.2199458,0.82881,0.4865941,0.5376863,0.3532699,0.6832482,0.03622699,1.658735,-0.04420972,0.008468725,0.9966779,0.07398862,0.03297187,351.5511,176.1174,1.260553
2019-07-25 16:51:48.140,0.2199458,0.82881,0.4855374,0.5379814,0.3527416,0.6833957,0.03625345,1.658971,-0.04405427,0.008685026,0.9966632,0.07407184,0.03317304,351.5427,176.0921,1.287592
2019-07-25 16:51:48.156,0.2199458,0.82881,0.4855374,0.5379814,0.3527416,0.6833957,0.0361495,1.659034,-0.04378414,0.008858302,0.996646,0.07435435,0.03301049,351.5107,176.1089,1.30738
2019-07-25 16:51:48.174,0.2199458,0.82881,0.483914,0.5359684,0.3519298,0.6823891,0.03593993,1.659019,-0.04340649,0.009017519,0.9966413,0.0745106,0.03275558,351.493,176.1367,1.324223
2019-07-25 16:51:48.189,0.2199458,0.82881,0.483914,0.5359684,0.3519298,0.6823891,0.03593993,1.659019,-0.04340649,0.009017519,0.9966413,0.0745106,0.03275558,351.493,176.1367,1.324223
2019-07-25 16:51:48.208,0.2199458,0.82881,0.482412,0.5275675,0.3511789,0.6781887,0.03581619,1.659059,-0.04322433,0.009039799,0.996629,0.07468189,0.03273397,351.4734,176.1387,1.327315
2019-07-25 16:51:48.224,0.2199458,0.82881,0.7187746,0.3404626,0.4693602,0.5846363,0.0357275,1.659087,-0.04299259,0.009187768,0.9966184,0.07480281,0.03273829,351.4601,176.1367,1.344939
2019-07-25 16:51:48.240,0.2199458,0.82881,0.7187746,0.3404626,0.4693602,0.5846363,0.03570104,1.6591,-0.04266596,0.009230647,0.996604,0.07499748,0.03272077,351.4379,176.1379,1.350542
2019-07-25 16:51:48.257,0.6289596,0.7009541,0.7187746,0.3404626,0.6738671,0.5207084,0.03570104,1.6591,-0.04266596,0.009230647,0.996604,0.07499748,0.03272077,351.4379,176.1379,1.350542
2019-07-25 16:51:48.273,0.6289596,0.7009541,0.7187746,0.3404626,0.6738671,0.5207084,0.03568721,1.65915,-0.04245019,0.009334189,0.9966,0.0750526,0.03268773,351.4319,176.1408,1.362442
2019-07-25 16:51:48.291,0.629527,0.7016416,0.7187746,0.3404626,0.6741508,0.5210521,0.0355885,1.659179,-0.04227304,0.009136537,0.9965886,0.07521235,0.03272122,351.4128,176.1383,1.340562
2019-07-25 16:51:48.306,0.629527,0.7016416,0.7187746,0.3404626,0.6741508,0.5210521,0.03546548,1.659165,-0.04201674,0.009179655,0.9965767,0.07534172,0.03277696,351.3982,176.1312,1.34656
2019-07-25 16:51:48.324,0.6278465,0.7016679,0.4754433,0.4804149,0.5516449,0.5910414,0.03546548,1.659165,-0.04201674,0.009179655,0.9965767,0.07534172,0.03277696,351.3982,176.1312,1.34656
2019-07-25 16:51:48.340,0.6278465,0.7016679,0.4754433,0.4804149,0.5516449,0.5910414,0.03544021,1.65919,-0.04163575,0.009311013,0.9965713,0.0753519,0.03287886,351.3977,176.1183,1.362661
2019-07-25 16:51:48.359,0.1763835,0.8589625,0.4794679,0.4843406,0.3279257,0.6716515,0.03526831,1.659178,-0.0415566,0.009358104,0.9965666,0.07537316,0.03295966,351.3956,176.1085,1.368891
2019-07-25 16:51:48.375,0.1763835,0.8589625,0.4794679,0.4843406,0.3279257,0.6716515,0.03513503,1.659111,-0.0413847,0.009276541,0.9965421,0.07562776,0.03314046,351.3662,176.0878,1.362105
2019-07-25 16:51:48.392,0.1793571,0.8573579,0.4815325,0.4905272,0.3304448,0.6739425,0.03513503,1.659111,-0.0413847,0.009276541,0.9965421,0.07562776,0.03314046,351.3662,176.0878,1.362105
2019-07-25 16:51:48.407,0.1793571,0.8573579,0.4815325,0.4905272,0.3304448,0.6739425,0.03533578,1.659224,-0.04149246,0.009338977,0.9965486,0.07556567,0.03306799,351.3735,176.0957,1.368425
2019-07-25 16:51:48.425,0.1780905,0.8581128,0.4833592,0.4944201,0.3307248,0.6762665,0.03525734,1.659119,-0.04137826,0.009290185,0.9965762,0.07521632,0.03304477,351.4134,176.0995,1.361133
2019-07-25 16:51:48.440,0.1780905,0.8581128,0.4808069,0.488947,0.3294487,0.6735299,0.03521395,1.659072,-0.04125977,0.009131644,0.9965973,0.07498179,0.03298701,351.4397,176.1081,1.341347
2019-07-25 16:51:48.458,0.1780905,0.8581128,0.4818471,0.4897715,0.3299688,0.6739422,0.03521395,1.659072,-0.04125977,0.009131644,0.9965973,0.07498179,0.03298701,351.4397,176.1081,1.341347
2019-07-25 16:51:48.474,0.1780905,0.8581128,0.4818471,0.4897715,0.3299688,0.6739422,0.03504419,1.659046,-0.04081392,0.00920721,0.9965925,0.07502579,0.03301026,351.4349,176.1046,1.350458
2019-07-25 16:51:48.491,0.6346515,0.6990782,0.4816048,0.4911503,0.5581281,0.5951142,0.03495669,1.659095,-0.04059553,0.009276541,0.9965767,0.07523265,0.03299988,351.4114,176.1048,1.359235
2019-07-25 16:51:48.507,0.6366312,0.6975381,0.4822115,0.4914443,0.5594214,0.5944912,0.03488255,1.659184,-0.04055762,0.009239522,0.9965739,0.07529483,0.03295017,351.4041,176.1108,1.354786
2019-07-25 16:51:48.524,0.6366312,0.6975381,0.4822115,0.4914443,0.5594214,0.5944912,0.03488255,1.659184,-0.04055762,0.009239522,0.9965739,0.07529483,0.03295017,351.4041,176.1108,1.354786
2019-07-25 16:51:48.541,0.2483233,0.8171952,0.4850783,0.4897638,0.3667008,0.6534795,0.03471637,1.659242,-0.04034114,0.00924194,0.9965426,0.07565169,0.03307813,351.3633,176.0952,1.357664
2019-07-25 16:51:48.558,0.6325727,0.7004426,0.4842123,0.4904074,0.5583925,0.595425,0.034621,1.659293,-0.04003811,0.009194253,0.9965268,0.07585931,0.03309231,351.3393,176.0936,1.353144
2019-07-25 16:51:48.574,0.6340894,0.6996709,0.4832467,0.4896956,0.558668,0.5946833,0.03466511,1.659372,-0.04009151,0.009046391,0.9965421,0.07570505,0.03302718,351.3563,176.1027,1.334852
2019-07-25 16:51:48.591,0.6331462,0.7002897,0.4832467,0.4896956,0.5581964,0.5949926,0.03466511,1.659372,-0.04009151,0.009046391,0.9965421,0.07570505,0.03302718,351.3563,176.1027,1.334852
2019-07-25 16:51:48.607,0.6271593,0.7032121,0.4842164,0.4906022,0.5556878,0.5969071,0.03462672,1.659321,-0.04004073,0.008954505,0.996572,0.07537553,0.03290537,351.3936,176.1183,1.32181
2019-07-25 16:51:48.626,0.2326772,0.826018,0.4832563,0.4870531,0.3579668,0.6565356,0.03448224,1.65917,-0.04009128,0.008969469,0.9965889,0.07508614,0.0330468,351.4271,176.1023,1.323567
2019-07-25 16:51:48.642,0.2326772,0.826018,0.4832563,0.4870531,0.3579668,0.6565356,0.03431559,1.659099,-0.03994966,0.008825439,0.9965978,0.07502341,0.03296011,351.4337,176.1137,1.30592
2019-07-25 16:51:48.659,0.6333241,0.6997375,0.4839292,0.4874642,0.5586267,0.5936009,0.03431559,1.659099,-0.03994966,0.008825439,0.9965978,0.07502341,0.03296011,351.4337,176.1137,1.30592
2019-07-25 16:51:48.675,0.6330986,0.700207,0.4839292,0.4874642,0.5585139,0.5938356,0.03437209,1.659191,-0.04001093,0.008585805,0.996618,0.07484622,0.03281739,351.4529,176.1326,1.276278
2019-07-25 16:51:48.693,0.6313295,0.7008656,0.4856559,0.4886514,0.5584927,0.5947585,0.03416181,1.659283,-0.03966188,0.008564083,0.9966276,0.07485987,0.03249777,351.4508,176.1697,1.271064
2019-07-25 16:51:48.708,0.6313295,0.7008656,0.4856559,0.4886514,0.5584927,0.5947585,0.03401279,1.659248,-0.03933883,0.008507346,0.9966151,0.07499579,0.03258409,351.4351,176.16,1.265812
2019-07-25 16:51:48.726,0.6313295,0.7008656,0.4833018,0.4919368,0.5573156,0.5964012,0.03401279,1.659248,-0.03933883,0.008507346,0.9966151,0.07499579,0.03258409,351.4351,176.16,1.265812
2019-07-25 16:51:48.741,0.6313295,0.7008656,0.4833018,0.4919368,0.5573156,0.5964012,0.03387785,1.659286,-0.03904748,0.008613529,0.9966094,0.07508614,0.03252137,351.425,176.1662,1.277902
2019-07-25 16:51:48.759,0.6313295,0.7008656,0.4835997,0.490042,0.5574646,0.5954538,0.03379846,1.659323,-0.03880119,0.008658392,0.9966136,0.07503057,0.03251038,351.4316,176.1671,1.282762
2019-07-25 16:51:48.774,0.6313295,0.7008656,0.4835997,0.490042,0.5574646,0.5954538,0.0336132,1.659286,-0.03833652,0.008544922,0.9966096,0.07505964,0.03259483,351.4279,176.1583,1.270507
2019-07-25 16:51:48.792,0.6313295,0.7008656,0.4834058,0.4884416,0.5573676,0.5946536,0.0336132,1.659286,-0.03833652,0.008544922,0.9966096,0.07505964,0.03259483,351.4279,176.1583,1.270507
2019-07-25 16:51:48.808,0.6313295,0.7008656,0.4820338,0.4894321,0.5566816,0.5951488,0.03354144,1.659261,-0.03804016,0.00837406,0.9966035,0.07516618,0.03257837,351.415,176.1615,1.251064
2019-07-25 16:51:48.826,0.6326045,0.6996971,0.4835525,0.4866659,0.5580785,0.5931815,0.0333612,1.659381,-0.03777337,0.008387394,0.9965887,0.07527424,0.03277787,351.4029,176.1381,1.254779
2019-07-25 16:51:48.841,0.6326045,0.6996971,0.4835525,0.4866659,0.5580785,0.5931815,0.03331017,1.659504,-0.03753591,0.00827201,0.9965622,0.07565466,0.03273715,351.3587,176.1431,1.242657
2019-07-25 16:51:48.859,0.6299954,0.7018999,0.4838184,0.4910288,0.5569069,0.5964643,0.03331017,1.659504,-0.03753591,0.00827201,0.9965622,0.07565466,0.03273715,351.3587,176.1431,1.242657
2019-07-25 16:51:48.875,0.630169,0.7016408,0.4839357,0.4878474,0.5570524,0.5947441,0.03319836,1.659619,-0.03741622,0.008116528,0.9965389,0.07594314,0.03281739,351.3251,176.1347,1.226583
2019-07-25 16:51:48.893,0.626961,0.7023831,0.484802,0.487217,0.5558815,0.5948001,0.03307772,1.659587,-0.03735304,0.008216883,0.9965518,0.07574785,0.03285415,351.348,176.1299,1.237695
2019-07-25 16:51:48.909,0.626961,0.7023831,0.4851701,0.486013,0.5560656,0.594198,0.03295588,1.659539,-0.03719258,0.00825939,0.9965712,0.07547915,0.03287071,351.379,176.1281,1.241644
2019-07-25 16:51:48.926,0.626961,0.7023831,0.4808634,0.4855798,0.5539122,0.5939815,0.03295588,1.659539,-0.03719258,0.00825939,0.9965712,0.07547915,0.03287071,351.379,176.1281,1.241644
2019-07-25 16:51:48.942,0.1355373,0.9116078,0.4832712,0.486212,0.3094043,0.6989099,0.03287745,1.659421,-0.0370729,0.008244944,0.9965828,0.0753869,0.03273442,351.3894,176.1442,1.238409
2019-07-25 16:51:48.960,0.1355373,0.9116078,0.4832712,0.486212,0.3094043,0.6989099,0.03286362,1.659379,-0.03684402,0.008295395,0.9965875,0.07526484,0.03285982,351.4037,176.1295,1.244826
2019-07-25 16:51:48.975,0.1355373,0.9116078,0.4834272,0.4879287,0.3094823,0.6997682,0.03293443,1.659412,-0.03668475,0.008238615,0.9965699,0.07550589,0.03285415,351.3758,176.1302,1.23921
2019-07-25 16:51:48.992,0.1355373,0.9116078,0.4834272,0.4879287,0.3094823,0.6997682,0.03293443,1.659412,-0.03668475,0.008238615,0.9965699,0.07550589,0.03285415,351.3758,176.1302,1.23921
2019-07-25 16:51:49.009,0.16826,0.848069,0.4840026,0.489452,0.3261313,0.6687605,0.0327158,1.659498,-0.03643894,0.008153164,0.9965547,0.07566538,0.03297096,351.3573,176.1171,1.231015
2019-07-25 16:51:49.026,0.16826,0.848069,0.484642,0.4885242,0.326451,0.6682966,0.0326407,1.6595,-0.03635478,0.007952391,0.9965634,0.07554506,0.03303079,351.3704,176.1122,1.20785
2019-07-25 16:51:49.043,0.16826,0.848069,0.4849525,0.4902259,0.3266063,0.6691474,0.0325973,1.659509,-0.03640842,0.007837257,0.9965789,0.07534993,0.03303982,351.3924,176.1125,1.193824
2019-07-25 16:51:49.059,0.16826,0.848069,0.4849525,0.4902259,0.3266063,0.6691474,0.0325973,1.659509,-0.03640842,0.007837257,0.9965789,0.07534993,0.03303982,351.3924,176.1125,1.193824
2019-07-25 16:51:49.076,0.16826,0.848069,0.4828605,0.4881949,0.3255603,0.6681319,0.03237748,1.659395,-0.03612733,0.007928935,0.9965778,0.0753528,0.0330432,351.3924,176.1113,1.204455
2019-07-25 16:51:49.094,0.6327053,0.7007215,0.4840066,0.4863482,0.558356,0.5935348,0.03236675,1.659277,-0.03614688,0.008139445,0.9965957,0.07522047,0.03275263,351.4081,176.1433,1.2257
2019-07-25 16:51:49.109,0.6327053,0.7007215,0.4819022,0.4870101,0.5573038,0.5938658,0.03236055,1.659282,-0.03610945,0.008100908,0.9966125,0.0750791,0.03257425,351.424,176.1645,1.219123
2019-07-25 16:51:49.126,0.6346806,0.6996076,0.4830968,0.4882678,0.5588887,0.5939376,0.03236055,1.659282,-0.03610945,0.008100908,0.9966125,0.0750791,0.03257425,351.424,176.1645,1.219123
2019-07-25 16:51:49.143,0.6328089,0.6993635,0.4841796,0.4878071,0.5584943,0.5935853,0.0324719,1.659311,-0.0361948,0.008039977,0.9966141,0.07507652,0.03254633,351.424,176.1683,1.211834
2019-07-25 16:51:49.160,0.6329974,0.6997947,0.481177,0.4865317,0.5570872,0.5931633,0.03250337,1.659454,-0.03616118,0.007957076,0.9965888,0.07543027,0.03252275,351.383,176.1711,1.203492
2019-07-25 16:51:49.176,0.6329974,0.6997947,0.481177,0.4865317,0.5570872,0.5931633,0.03243399,1.659555,-0.03619337,0.008041832,0.9965693,0.0756836,0.0325129,351.3542,176.171,1.214227
2019-07-25 16:51:49.193,0.6329974,0.6997947,0.4826446,0.4874783,0.557821,0.5936365,0.03243399,1.659555,-0.03619337,0.008041832,0.9965693,0.0756836,0.0325129,351.3542,176.171,1.214227
2019-07-25 16:51:49.209,0.6332126,0.6998027,0.4827809,0.4885717,0.5579967,0.5941872,0.03229785,1.659412,-0.03604507,0.00805849,0.9965655,0.07570505,0.03257471,351.3519,176.1637,1.216779
2019-07-25 16:51:49.227,0.6337298,0.6997624,0.4844161,0.4891289,0.559073,0.5944456,0.0321517,1.659423,-0.0359273,0.008144937,0.9965889,0.07541397,0.03251244,351.3856,176.1707,1.225036
2019-07-25 16:51:49.243,0.6304451,0.701297,0.4848065,0.4885253,0.5576258,0.5949112,0.03224301,1.659431,-0.03598762,0.008214162,0.9966012,0.07523295,0.03253764,351.4067,176.1675,1.232514
2019-07-25 16:51:49.259,0.6304451,0.701297,0.4848065,0.4885253,0.5576258,0.5949112,0.03224301,1.659431,-0.03598762,0.008214162,0.9966012,0.07523295,0.03253764,351.4067,176.1675,1.232514
2019-07-25 16:51:49.276,0.6316374,0.7011319,0.4828611,0.4934904,0.5572492,0.5973111,0.03204179,1.659385,-0.03581071,0.008048314,0.9965861,0.07546838,0.03249387,351.379,176.1735,1.213934
2019-07-25 16:51:49.294,0.6316374,0.7011319,0.4845601,0.4936886,0.5580987,0.5974102,0.03205466,1.659533,-0.03592706,0.00802328,0.9965864,0.07543115,0.03257883,351.3832,176.164,1.211631
2019-07-25 16:51:49.309,0.6320197,0.7007748,0.4841367,0.490558,0.5580782,0.5956664,0.03206086,1.659514,-0.035918,0.008042757,0.9965923,0.07537217,0.03252733,351.39,176.1699,1.213192
2019-07-25 16:51:49.327,0.6305473,0.7017295,0.4852426,0.4864398,0.5578949,0.5940847,0.03206086,1.659514,-0.035918,0.008042757,0.9965923,0.07537217,0.03252733,351.39,176.1699,1.213192
2019-07-25 16:51:49.344,0.6305473,0.7017295,0.4852426,0.4864398,0.5578949,0.5940847,0.03192759,1.659484,-0.03573942,0.007986049,0.9966058,0.07525554,0.03239996,351.403,176.1853,1.205061
2019-07-25 16:51:49.361,0.6312034,0.7009905,0.4852488,0.487426,0.5582261,0.5942082,0.03176165,1.659479,-0.03547144,0.008100908,0.9965826,0.07553894,0.03242386,351.371,176.1811,1.219686
2019-07-25 16:51:49.377,0.6318011,0.7004126,0.483664,0.4879153,0.5577326,0.594164,0.03176165,1.659479,-0.03547144,0.008100908,0.9965826,0.07553894,0.03242386,351.371,176.1811,1.219686
2019-07-25 16:51:49.395,0.6318011,0.7004126,0.483664,0.4879153,0.5577326,0.594164,0.03179908,1.659522,-0.03540325,0.008143106,0.9965724,0.07569107,0.03237327,351.3536,176.1863,1.224735
2019-07-25 16:51:49.410,0.6382537,0.6990477,0.4981806,0.4835591,0.5682172,0.5913034,0.03170586,1.659506,-0.03518224,0.008075116,0.9965872,0.07547501,0.03244132,351.3782,176.1794,1.216599
2019-07-25 16:51:49.426,0.6382537,0.6990477,0.4981806,0.4835591,0.5682172,0.5913034,0.03162479,1.659537,-0.03515172,0.008192364,0.9965928,0.07534735,0.03253305,351.3935,176.168,1.230422
2019-07-25 16:51:49.444,0.6385241,0.6996271,0.4986922,0.4883659,0.5686082,0.5939965,0.03162479,1.659537,-0.03515172,0.008192364,0.9965928,0.07534735,0.03253305,351.3935,176.168,1.230422
2019-07-25 16:51:49.461,0.6385241,0.6996271,0.4990669,0.484876,0.5687954,0.5922515,0.03154349,1.659653,-0.03527522,0.007982315,0.9965774,0.07561879,0.03242616,351.3614,176.1817,1.20633
2019-07-25 16:51:49.476,0.1859578,0.8535061,0.4985912,0.4861851,0.3422745,0.6698456,0.03139138,1.659587,-0.03516674,0.007736793,0.9965543,0.07599708,0.03231361,351.3168,176.1962,1.178513
2019-07-25 16:51:49.495,0.1895045,0.8517603,0.5017664,0.4841708,0.3456355,0.6679655,0.03127766,1.659545,-0.03522992,0.007859092,0.9965639,0.07587209,0.03228362,351.3316,176.1988,1.191874
2019-07-25 16:51:49.510,0.1895045,0.8517603,0.5017664,0.4841708,0.3456355,0.6679655,0.03121591,1.659426,-0.03531718,0.007808684,0.9965935,0.0754977,0.03225891,351.3744,176.2027,1.184325
