x,y,z,qw,qx,qy,qz
0.03495669,1.659095,-0.04059553,0.03299988,0.009276541,0.9965767,0.07523265
0.03488255,1.659184,-0.04055762,0.03295017,0.009239522,0.9965739,0.07529483
0.03488255,1.659184,-0.04055762,0.03295017,0.009239522,0.9965739,0.07529483
0.03471637,1.659242,-0.04034114,0.03307813,0.00924194,0.9965426,0.07565169
0.034621,1.659293,-0.04003811,0.03309231,0.009194253,0.9965268,0.07585931
0.03466511,1.659372,-0.04009151,0.03302718,0.009046391,0.9965421,0.07570505
0.03466511,1.659372,-0.04009151,0.03302718,0.009046391,0.9965421,0.07570505
0.03462672,1.659321,-0.04004073,0.03290537,0.008954505,0.996572,0.07537553
0.03448224,1.65917,-0.04009128,0.0330468,0.008969469,0.9965889,0.07508614
0.03431559,1.659099,-0.03994966,0.03296011,0.008825439,0.9965978,0.07502341
0.03431559,1.659099,-0.03994966,0.03296011,0.008825439,0.9965978,0.07502341
0.03437209,1.659191,-0.04001093,0.03281739,0.008585805,0.996618,0.07484622
0.03416181,1.659283,-0.03966188,0.03249777,0.008564083,0.9966276,0.07485987
0.03401279,1.659248,-0.03933883,0.03258409,0.008507346,0.9966151,0.07499579
0.03401279,1.659248,-0.03933883,0.03258409,0.008507346,0.9966151,0.07499579
0.03387785,1.659286,-0.03904748,0.03252137,0.008613529,0.9966094,0.07508614
0.03379846,1.659323,-0.03880119,0.03251038,0.008658392,0.9966136,0.07503057
0.0336132,1.659286,-0.03833652,0.03259483,0.008544922,0.9966096,0.07505964
0.0336132,1.659286,-0.03833652,0.03259483,0.008544922,0.9966096,0.07505964
0.03354144,1.659261,-0.03804016,0.03257837,0.00837406,0.9966035,0.07516618
0.0333612,1.659381,-0.03777337,0.03277787,0.008387394,0.9965887,0.07527424
0.03331017,1.659504,-0.03753591,0.03273715,0.00827201,0.9965622,0.07565466
0.03331017,1.659504,-0.03753591,0.03273715,0.00827201,0.9965622,0.07565466
0.03319836,1.659619,-0.03741622,0.03281739,0.008116528,0.9965389,0.07594314
0.03307772,1.659587,-0.03735304,0.03285415,0.008216883,0.9965518,0.07574785
0.03295588,1.659539,-0.03719258,0.03287071,0.00825939,0.9965712,0.07547915
0.03295588,1.659539,-0.03719258,0.03287071,0.00825939,0.9965712,0.07547915
0.03287745,1.659421,-0.0370729,0.03273442,0.008244944,0.9965828,0.0753869
0.03286362,1.659379,-0.03684402,0.03285982,0.008295395,0.9965875,0.07526484
0.03293443,1.659412,-0.03668475,0.03285415,0.008238615,0.9965699,0.07550589
0.03293443,1.659412,-0.03668475,0.03285415,0.008238615,0.9965699,0.07550589
0.0327158,1.659498,-0.03643894,0.03297096,0.008153164,0.9965547,0.07566538
0.0326407,1.6595,-0.03635478,0.03303079,0.007952391,0.9965634,0.07554506
0.0325973,1.659509,-0.03640842,0.03303982,0.007837257,0.9965789,0.07534993
0.0325973,1.659509,-0.03640842,0.03303982,0.007837257,0.9965789,0.07534993
0.03237748,1.659395,-0.03612733,0.0330432,0.007928935,0.9965778,0.0753528
0.03236675,1.659277,-0.03614688,0.03275263,0.008139445,0.9965957,0.07522047
0.03236055,1.659282,-0.03610945,0.03257425,0.008100908,0.9966125,0.0750791
0.03236055,1.659282,-0.03610945,0.03257425,0.008100908,0.9966125,0.0750791
0.0324719,1.659311,-0.0361948,0.03254633,0.008039977,0.9966141,0.07507652
0.03250337,1.659454,-0.03616118,0.03252275,0.007957076,0.9965888,0.07543027
0.03243399,1.659555,-0.03619337,0.0325129,0.008041832,0.9965693,0.0756836
0.03243399,1.659555,-0.03619337,0.0325129,0.008041832,0.9965693,0.0756836
0.03229785,1.659412,-0.03604507,0.03257471,0.00805849,0.9965655,0.07570505
0.0321517,1.659423,-0.0359273,0.03251244,0.008144937,0.9965889,0.07541397
0.03224301,1.659431,-0.03598762,0.03253764,0.008214162,0.9966012,0.07523295
0.03224301,1.659431,-0.03598762,0.03253764,0.008214162,0.9966012,0.07523295
0.03204179,1.659385,-0.03581071,0.03249387,0.008048314,0.9965861,0.07546838
0.03205466,1.659533,-0.03592706,0.03257883,0.00802328,0.9965864,0.07543115
0.03206086,1.659514,-0.035918,0.03252733,0.008042757,0.9965923,0.07537217
0.03206086,1.659514,-0.035918,0.03252733,0.008042757,0.9965923,0.07537217
0.03192759,1.659484,-0.03573942,0.03239996,0.007986049,0.9966058,0.07525554
0.03176165,1.659479,-0.03547144,0.03242386,0.008100908,0.9965826,0.07553894
0.03176165,1.659479,-0.03547144,0.03242386,0.008100908,0.9965826,0.07553894
0.03179908,1.659522,-0.03540325,0.03237327,0.008143106,0.9965724,0.07569107
0.03170586,1.659506,-0.03518224,0.03244132,0.008075116,0.9965872,0.07547501
0.03162479,1.659537,-0.03515172,0.03253305,0.008192364,0.9965928,0.07534735
0.03162479,1.659537,-0.03515172,0.03253305,0.008192364,0.9965928,0.07534735
0.03154349,1.659653,-0.03527522,0.03242616,0.007982315,0.9965774,0.07561879
0.03139138,1.659587,-0.03516674,0.03231361,0.007736793,0.9965543,0.07599708
0.03127766,1.659545,-0.03522992,0.03228362,0.007859092,0.9965639,0.07587209
0.03121591,1.659426,-0.03531718,0.03225891,0.007808684,0.9965935,0.0754977
0.03121591,1.659426,-0.03531718,0.03225891,0.007808684,0.9965935,0.0754977
0.03108048,1.659403,-0.03529,0.03220344,0.007505091,0.9966088,0.07534952
0.03105307,1.659328,-0.0350132,0.03210565,0.007366819,0.9966269,0.07516578
0.03101492,1.659291,-0.03496146,0.03227369,0.007342507,0.9966426,0.07488614
0.03101492,1.659291,-0.03496146,0.03227369,0.007342507,0.9966426,0.07488614
0.03105307,1.659347,-0.03487086,0.03248699,0.00751402,0.9966455,0.07473904
0.03123808,1.659315,-0.03499174,0.03257997,0.00778288,0.9966329,0.07483807
0.03123808,1.659315,-0.03499174,0.03257997,0.00778288,0.9966329,0.07483807
0.03125882,1.65939,-0.03491116,0.032459,0.007786708,0.9966368,0.07483926
0.03105712,1.659371,-0.03453398,0.03250166,0.007635984,0.9966298,0.0749286
0.03100038,1.659317,-0.03436446,0.03261334,0.007824888,0.9966505,0.07458576
0.03100038,1.659317,-0.03436446,0.03261334,0.007824888,0.9966505,0.07458576
0.03092122,1.659284,-0.03423047,0.03257357,0.007598816,0.996667,0.07440595
0.03061938,1.659226,-0.03396487,0.03235739,0.007502113,0.9966776,0.07436808
0.03054786,1.659281,-0.03405619,0.03224898,0.007396091,0.9966856,0.07431737
0.03054786,1.659281,-0.03405619,0.03224898,0.007396091,0.9966856,0.07431737
0.03047323,1.65912,-0.03397059,0.03201013,0.007202148,0.9967254,0.07390539
0.03035736,1.658873,-0.03386354,0.03181917,0.007095845,0.9968371,0.07247677
0.03012419,1.658687,-0.03392887,0.03173006,0.00719801,0.9969168,0.07140259
0.03012419,1.658687,-0.03392887,0.03173006,0.00719801,0.9969168,0.07140259
0.0301013,1.658709,-0.03393364,0.03158674,0.00717624,0.9969108,0.07155174
0.02994657,1.658617,-0.03391647,0.0316181,0.00716273,0.9968939,0.07177475
0.03000402,1.658636,-0.03407168,0.0317108,0.007038917,0.9969313,0.07122497
0.03000402,1.658636,-0.03407168,0.0317108,0.007038917,0.9969313,0.07122497
0.03006411,1.65853,-0.03396225,0.03168754,0.007020901,0.9969579,0.07086327
0.03005052,1.658575,-0.03392053,0.03158509,0.006985793,0.9969463,0.07107543
0.02997684,1.658542,-0.03392768,0.03152464,0.00692581,0.9969417,0.07117181
0.02997684,1.658542,-0.03392768,0.03152464,0.00692581,0.9969417,0.07117181
0.03010201,1.658453,-0.03381085,0.0314842,0.007006028,0.9969527,0.07102751
0.03009176,1.658378,-0.03385329,0.03164095,0.00716585,0.9969662,0.07075214
0.03009605,1.658311,-0.03393745,0.03147047,0.007201114,0.9969925,0.07045287
0.03009605,1.658311,-0.03393745,0.03147047,0.007201114,0.9969925,0.07045287
0.03008795,1.658336,-0.03388262,0.03123426,0.007136678,0.9969995,0.07046598
0.03002954,1.658327,-0.03372478,0.03112554,0.007123093,0.9969923,0.07061776
0.03017569,1.658465,-0.03368783,0.03111812,0.0070209,0.9969899,0.07066469
0.03017569,1.658465,-0.03368783,0.03111812,0.0070209,0.9969899,0.07066469
0.03020549,1.658508,-0.03361225,0.03106348,0.007063221,0.9969914,0.07066321
0.0300715,1.658401,-0.03340125,0.03128646,0.006985793,0.9969692,0.07088587
0.03023911,1.65845,-0.03347063,0.03130265,0.007028325,0.996979,0.07073668
0.03023911,1.65845,-0.03347063,0.03130265,0.007028325,0.996979,0.07073668
0.03022504,1.658455,-0.0333879,0.03141171,0.007046323,0.996982,0.07064445
0.03028107,1.658443,-0.03337169,0.03137349,0.007066384,0.9969941,0.07048829
0.03009081,1.65837,-0.03305387,0.03137207,0.007087441,0.9969967,0.07045022
0.03009081,1.65837,-0.03305387,0.03137207,0.007087441,0.9969967,0.07045022
0.03017354,1.658306,-0.03311658,0.03151259,0.007042092,0.9969834,0.07057924
0.03030324,1.658351,-0.03300977,0.03152275,0.007034682,0.996972,0.07073624
0.03019142,1.658355,-0.03274059,0.03140981,0.007101093,0.9969752,0.07073551
0.03019142,1.658355,-0.03274059,0.03140981,0.007101093,0.9969752,0.07073551
0.03025413,1.658377,-0.03253055,0.03128384,0.007281369,0.9969724,0.07081278
0.03031611,1.658421,-0.03253818,0.03122687,0.007365808,0.9969673,0.07090142
0.03046274,1.658501,-0.03262663,0.03137563,0.007697208,0.99695,0.07104178
0.03046274,1.658501,-0.03262663,0.03137563,0.007697208,0.99695,0.07104178
0.03062844,1.658448,-0.03263688,0.03143684,0.007873299,0.9969667,0.070761
0.0306766,1.658494,-0.03257036,0.03170305,0.007837256,0.996949,0.07089627
0.03072309,1.658517,-0.03246045,0.03171104,0.007580164,0.9969187,0.07134465
0.03072309,1.658517,-0.03246045,0.03171104,0.007580164,0.9969187,0.07134465
0.03079295,1.658507,-0.03247309,0.03163553,0.007600776,0.9969221,0.07132908
0.03099799,1.658485,-0.03261137,0.03150904,0.007688492,0.9969541,0.07092705
0.03097939,1.658455,-0.03251815,0.0314366,0.007549632,0.9969809,0.07059623
0.03097939,1.658455,-0.03251815,0.0314366,0.007549632,0.9969809,0.07059623
0.03106451,1.658363,-0.03265738,0.0311729,0.007635984,0.9969949,0.07050625
0.03108835,1.658347,-0.0324595,0.03108889,0.007776177,0.9969981,0.07048333
0.03123927,1.658389,-0.03248239,0.03104164,0.008059415,0.9969783,0.070751
0.03123927,1.658389,-0.03248239,0.03104164,0.008059415,0.9969783,0.070751
0.03128695,1.65852,-0.03238177,0.03080432,0.008212348,0.9969622,0.07106422
0.03135443,1.658525,-0.03214478,0.03089971,0.008374949,0.9969431,0.07127119
0.03134656,1.65856,-0.03197217,0.03095415,0.0083214,0.9969326,0.07140028
0.03134656,1.65856,-0.03197217,0.03095415,0.0083214,0.9969326,0.07140028
0.03139043,1.658527,-0.03210807,0.03113678,0.008356245,0.9969323,0.07132146
0.03143501,1.658527,-0.03210902,0.03123521,0.008429041,0.996944,0.07110593
0.03166509,1.658604,-0.03238392,0.03111093,0.008423736,0.9969469,0.0711206
0.03166509,1.658604,-0.03238392,0.03111093,0.008423736,0.9969469,0.0711206
0.03171468,1.658597,-0.03251791,0.03107475,0.008355354,0.9969444,0.07117914
0.03174591,1.658507,-0.032655,0.03112099,0.008318713,0.9969332,0.07132041
0.03163385,1.65831,-0.03261065,0.03110494,0.008276511,0.9969543,0.07103559
0.03163385,1.65831,-0.03261065,0.03110494,0.008276511,0.9969543,0.07103559
0.03173733,1.658172,-0.03262281,0.03094621,0.008130287,0.9969788,0.07077868
0.03172517,1.658088,-0.0327239,0.03078714,0.008081572,0.9969959,0.0706127
0.03194237,1.658081,-0.03289676,0.03063916,0.008064959,0.997003,0.07057828
0.03194237,1.658081,-0.03289676,0.03063916,0.008064959,0.997003,0.07057828
0.03200555,1.658103,-0.03294969,0.03055247,0.008178711,0.9969938,0.07073224
0.03223443,1.658121,-0.03310752,0.03043127,0.008229568,0.9969922,0.07080131
0.03222609,1.658089,-0.03299022,0.03054881,0.008311545,0.9969937,0.07071991
0.03222609,1.658089,-0.03299022,0.03054881,0.008311545,0.9969937,0.07071991
0.03234577,1.658085,-0.03291631,0.030627,0.008399821,0.9969862,0.07078089
0.03274775,1.658142,-0.03310537,0.03071882,0.008656671,0.9969892,0.0706686
0.0329721,1.658162,-0.03315187,0.03071591,0.008806847,0.9969888,0.07065637
0.0329721,1.658162,-0.03315187,0.03071591,0.008806847,0.9969888,0.07065637
0.03311706,1.658157,-0.0332582,0.03090188,0.008707302,0.9969859,0.07062841
0.03336954,1.658185,-0.03329301,0.03083115,0.008755939,0.9969836,0.07068545
0.03341317,1.65823,-0.03330374,0.03071955,0.008588408,0.9969888,0.07068092
0.03341317,1.65823,-0.03330374,0.03071955,0.008588408,0.9969888,0.07068092
0.0336144,1.658166,-0.03345561,0.03050684,0.008765295,0.996977,0.07091876
0.03387356,1.658126,-0.0336895,0.03042956,0.008900257,0.9969868,0.07079657
0.03394675,1.657983,-0.03370214,0.03035405,0.009066135,0.9970093,0.07049072
0.03394675,1.657983,-0.03370214,0.03035405,0.009066135,0.9970093,0.07049072
0.0340054,1.658,-0.0338285,0.03056125,0.009252414,0.9970215,0.07020401
0.03436184,1.658054,-0.03418922,0.03051099,0.009286174,0.9970303,0.0700959
0.03436184,1.658054,-0.03418922,0.03051099,0.009286174,0.9970303,0.0700959
0.03437209,1.65798,-0.03414321,0.03069747,0.009203973,0.9970182,0.07019766
0.03463078,1.657922,-0.03422928,0.03079875,0.009024126,0.9970149,0.07022291
0.03499818,1.657935,-0.03458643,0.03083647,0.009104677,0.9970209,0.0701112
0.03499818,1.657935,-0.03458643,0.03083647,0.009104677,0.9970209,0.0701112
0.03523231,1.657937,-0.03481436,0.03077649,0.009143873,0.9970423,0.06982774
0.03546858,1.65782,-0.03505397,0.03040801,0.009338181,0.9970772,0.06946392
0.03570223,1.657839,-0.03522468,0.03035945,0.009687494,0.9970739,0.06948365
0.03581405,1.657811,-0.03532457,0.03025276,0.009806737,0.9970607,0.06970418
0.03581405,1.657811,-0.03532457,0.03025276,0.009806737,0.9970607,0.06970418
0.03601384,1.657745,-0.03547788,0.03028279,0.009963511,0.9970595,0.06968601
0.03629446,1.657736,-0.03573775,0.03026728,0.009935804,0.9970713,0.06952727
0.03629446,1.657736,-0.03573775,0.03026728,0.009935804,0.9970713,0.06952727
0.03645444,1.657756,-0.03603888,0.03028205,0.009994122,0.997064,0.06961659
0.0366087,1.657732,-0.03625965,0.03022023,0.009960518,0.9970841,0.06936
0.0368154,1.657562,-0.03659892,0.03012046,0.01002167,0.9971272,0.06877317
0.0368154,1.657562,-0.03659892,0.03012046,0.01002167,0.9971272,0.06877317
0.03690529,1.657318,-0.03681087,0.03023477,0.01025899,0.9971734,0.06801333
0.03714991,1.657125,-0.03712964,0.02999255,0.01010017,0.9972233,0.06741001
0.03746319,1.657022,-0.03737521,0.02980516,0.01022189,0.9972504,0.06707272
0.03746319,1.657022,-0.03737521,0.02980516,0.01022189,0.9972504,0.06707272
0.03753233,1.656994,-0.0374527,0.02969346,0.01022772,0.997267,0.06687494
0.03779364,1.656958,-0.03780913,0.02962337,0.0105469,0.9972594,0.06696989
0.03804708,1.656922,-0.03799582,0.02930679,0.01048313,0.9972793,0.06682131
0.03804708,1.656922,-0.03799582,0.02930679,0.01048313,0.9972793,0.06682131
0.03812671,1.656951,-0.03807664,0.02930094,0.01055043,0.997281,0.06678886
0.03867292,1.656971,-0.03865266,0.02906709,0.01062783,0.9972802,0.06689097
0.0388763,1.656973,-0.03887916,0.02912547,0.01052923,0.9972825,0.06684685
0.0388763,1.656973,-0.03887916,0.02912547,0.01052923,0.9972825,0.06684685
0.03922009,1.656918,-0.03907037,0.02907504,0.01078579,0.9972837,0.0668095
0.03951478,1.657094,-0.03933239,0.02899266,0.01070745,0.9972786,0.06693373
0.03985453,1.657098,-0.03954601,0.02876408,0.0107408,0.9972785,0.0670285
0.03985453,1.657098,-0.03954601,0.02876408,0.0107408,0.9972785,0.0670285
0.03986764,1.657015,-0.03953743,0.02863557,0.01095305,0.9972821,0.06699592
0.03992295,1.656955,-0.03979754,0.02852896,0.01110236,0.9972993,0.06676119
0.04018974,1.6569,-0.04006958,0.02850074,0.01116393,0.9973162,0.06650872
0.04018974,1.6569,-0.04006958,0.02850074,0.01116393,0.9973162,0.06650872
0.04051852,1.656828,-0.04032969,0.02875734,0.01109296,0.9973357,0.06611818
0.04073238,1.656707,-0.04045248,0.02914235,0.01130321,0.9973432,0.06579964
0.04107809,1.656668,-0.0407145,0.02957731,0.0114811,0.9973363,0.06567928
0.04107809,1.656668,-0.0407145,0.02957731,0.0114811,0.9973363,0.06567928
0.04125094,1.656594,-0.04082847,0.02986909,0.011446,0.9973291,0.06566203
0.04153752,1.656536,-0.04099011,0.03012145,0.0115148,0.9973221,0.0656416
0.04188085,1.656458,-0.04115701,0.03036485,0.01167288,0.9973185,0.06555574
0.04188085,1.656458,-0.04115701,0.03036485,0.01167288,0.9973185,0.06555574
0.04228735,1.656555,-0.04151773,0.03053198,0.01176127,0.9973162,0.06549672
0.04268885,1.656579,-0.04176998,0.0305844,0.01181752,0.9973099,0.06555892
0.0429852,1.656595,-0.04199457,0.0307387,0.01204173,0.997304,0.06553607
0.0429852,1.656595,-0.04199457,0.0307387,0.01204173,0.997304,0.06553607
0.043082,1.656536,-0.04201293,0.03086666,0.01195915,0.997301,0.06553505
0.04352331,1.656593,-0.04258537,0.03087462,0.01215627,0.9972939,0.06560311
0.04369617,1.656616,-0.04282093,0.03095367,0.01235807,0.9972767,0.06579001
0.04369617,1.656616,-0.04282093,0.03095367,0.01235807,0.9972767,0.06579001
0.04385757,1.656537,-0.04314828,0.03082608,0.01247389,0.9973005,0.06546726
0.04406238,1.656442,-0.04337788,0.03068655,0.01244399,0.9973322,0.06505466
0.04432654,1.656282,-0.04383063,0.03091851,0.01243141,0.9973434,0.06477357
0.04432654,1.656282,-0.04383063,0.03091851,0.01243141,0.9973434,0.06477357
0.04450488,1.656192,-0.04414225,0.03109728,0.01240741,0.9973437,0.06468794
0.04470968,1.656113,-0.04456067,0.03122185,0.01246194,0.9973575,0.06440433
0.04491091,1.656044,-0.04494858,0.03115018,0.01271056,0.9973757,0.06410842
0.04491091,1.656044,-0.04494858,0.03115018,0.01271056,0.9973757,0.06410842
0.04522753,1.656034,-0.04535699,0.03121302,0.01279644,0.997376,0.06405505
0.04549432,1.656138,-0.04601955,0.03149793,0.01297855,0.9973511,0.06426813
0.0458293,1.65607,-0.04645252,0.03162304,0.0130735,0.9973482,0.06423079
0.0458293,1.65607,-0.04645252,0.03162304,0.0130735,0.9973482,0.06423079
0.04629993,1.65604,-0.04707789,0.03192156,0.01322478,0.9973525,0.06398569
0.0467236,1.656023,-0.04763651,0.03192576,0.01321915,0.9973848,0.06347809
0.04705548,1.655852,-0.0481832,0.03204852,0.01312128,0.9974029,0.06315272
0.04705548,1.655852,-0.0481832,0.03204852,0.01312128,0.9974029,0.06315272
0.04734969,1.655715,-0.04858017,0.03207593,0.01314284,0.99742,0.06286278
0.04751515,1.655643,-0.04910851,0.03217218,0.01307863,0.9974323,0.06263182
0.04777408,1.655606,-0.04950142,0.03203875,0.01306438,0.9974471,0.06246781
0.04777408,1.655606,-0.04950142,0.03203875,0.01306438,0.9974471,0.06246781
0.04787445,1.655452,-0.04970312,0.03191479,0.01323436,0.9974445,0.06253552
0.04822707,1.65552,-0.05010819,0.0317479,0.0134294,0.9974547,0.06241686
0.04850793,1.655421,-0.05051422,0.03189938,0.01360194,0.9974545,0.0623061
0.04850793,1.655421,-0.05051422,0.03189938,0.01360194,0.9974545,0.0623061
0.04887724,1.65545,-0.0508194,0.03161126,0.01375229,0.9974826,0.06196893
0.04931593,1.655333,-0.05114222,0.03166636,0.01379016,0.9974852,0.06189025
0.04957533,1.655395,-0.05145168,0.0317716,0.01404498,0.9974769,0.06191168
0.04957533,1.655395,-0.05145168,0.0317716,0.01404498,0.9974769,0.06191168
0.04998159,1.65548,-0.05184889,0.03183415,0.01424462,0.9974617,0.06207884
0.05022931,1.655588,-0.0519855,0.03201362,0.01395771,0.9974421,0.06236706
0.05047035,1.655643,-0.05227828,0.03217103,0.01421268,0.9974279,0.06245469
0.05047035,1.655643,-0.05227828,0.03217103,0.01421268,0.9974279,0.06245469
0.05070448,1.655496,-0.05252028,0.03222055,0.01429943,0.997438,0.06224748
0.05090952,1.655259,-0.05278754,0.03223465,0.01439447,0.99747,0.06170446
0.05099344,1.655151,-0.05325174,0.03225799,0.01452175,0.9975077,0.06104932
0.05099344,1.655151,-0.05325174,0.03225799,0.01452175,0.9975077,0.06104932
0.05114937,1.655045,-0.05366254,0.03230046,0.01425873,0.9975348,0.06064548
0.05152965,1.654863,-0.05421138,0.03235669,0.01422316,0.9975507,0.06036004
0.05172324,1.654699,-0.05444574,0.03233274,0.0142556,0.9975599,0.06021272
0.05172324,1.654699,-0.05444574,0.03233274,0.0142556,0.9975599,0.06021272
0.05169988,1.654456,-0.05438972,0.03228962,0.01436441,0.9975795,0.05988454
0.05156112,1.654316,-0.05433631,0.03205223,0.01407678,0.9976076,0.05961132
0.05158687,1.654301,-0.05423427,0.031632,0.01388278,0.9976412,0.05931914
0.05158687,1.654301,-0.05423427,0.031632,0.01388278,0.9976412,0.05931914
0.05174446,1.654297,-0.05438995,0.03129717,0.01369692,0.9976525,0.05935003
0.05177879,1.654257,-0.05433178,0.03096089,0.01375392,0.9976765,0.05910863
0.05178356,1.654242,-0.05431032,0.03059049,0.01387366,0.9976909,0.05903119
0.05178356,1.654242,-0.05431032,0.03059049,0.01387366,0.9976909,0.05903119
0.05178881,1.654306,-0.05421257,0.03019927,0.01369094,0.997701,0.05910334
0.0518105,1.654387,-0.05409503,0.02985886,0.01362001,0.9976977,0.0593484
0.05185294,1.654482,-0.05394173,0.02947158,0.01351457,0.9976935,0.05963569
0.05185294,1.654482,-0.05394173,0.02947158,0.01351457,0.9976935,0.05963569
0.05184603,1.6545,-0.05388069,0.02897981,0.01343106,0.9977093,0.05963132
