TimeStamp, LeftEye X,LeftEye Y,RightEye X,RightEye Y,Eye X,Eye Y,x,y,z,qx,qy,qz,qw,pitch,yaw,roll
2019-07-24 17:49:00.500,0.6316318,0.1762718,0.4046887,0.6640358,0.5181602,0.4201538,-0.3137045,1.478947,-0.3636615,-0.002603849,0.9405148,-0.3123284,0.1337018,35.93044,161.7839,353.7313
2019-07-24 17:49:00.517,0.4276893,0.3541521,0.4046887,0.6640358,0.416189,0.509094,-0.3137045,1.478947,-0.3636615,-0.002603849,0.9405148,-0.3123284,0.1337018,35.93044,161.7839,353.7313
2019-07-24 17:49:00.535,0.4276893,0.3541521,0.4046887,0.6640358,0.416189,0.509094,-0.314459,1.481148,-0.3608599,-0.003959296,0.9408329,-0.3076729,0.1419688,35.2969,160.7135,353.3292
2019-07-24 17:49:00.549,0.3571196,0.4143636,0.4235157,0.3787628,0.3903177,0.3965632,-0.3149323,1.483425,-0.3579171,-0.00547142,0.9409394,-0.3026358,0.1517062,34.6014,159.4598,352.8733
2019-07-24 17:49:00.573,0.3571196,0.4143636,0.4235157,0.3787628,0.3903177,0.3965632,-0.3150077,1.485486,-0.354727,-0.006754803,0.940711,-0.2976422,0.1625616,33.9034,158.078,352.4203
2019-07-24 17:49:00.582,0.3571196,0.4143636,0.4235157,0.3787628,0.3903177,0.3965632,-0.3150077,1.485486,-0.354727,-0.006754803,0.940711,-0.2976422,0.1625616,33.9034,158.078,352.4203
2019-07-24 17:49:00.599,0.2201202,0.56048,0.4235157,0.3787628,0.321818,0.4696214,-0.314559,1.487467,-0.3517334,-0.007373895,0.9400051,-0.2928297,0.1748911,33.22605,156.5332,352.0091
2019-07-24 17:49:00.616,0.2201202,0.56048,0.4235157,0.3787628,0.321818,0.4696214,-0.3136827,1.48943,-0.348712,-0.007522939,0.9387154,-0.2883616,0.1886912,32.5843,154.8127,351.6098
2019-07-24 17:49:00.634,0.2364554,0.5399773,0.4235157,0.3787628,0.3299856,0.45937,-0.3125217,1.490917,-0.3455343,-0.007832502,0.9369736,-0.2844702,0.2027212,31.99914,153.0504,351.1813
2019-07-24 17:49:00.649,0.2364554,0.5399773,0.4235157,0.3787628,0.3299856,0.45937,-0.3125217,1.490917,-0.3455343,-0.007832502,0.9369736,-0.2844702,0.2027212,31.99914,153.0504,351.1813
2019-07-24 17:49:00.666,0.2682862,0.5029147,1.989671,0.3894042,1.128979,0.4461595,-0.3111053,1.49213,-0.3421681,-0.007349607,0.9347277,-0.2812837,0.2170477,31.51064,151.2629,350.8315
2019-07-24 17:49:00.685,0.2682862,0.5029147,1.989671,0.3894042,1.128979,0.4461595,-0.3095188,1.493237,-0.3386941,-0.006116929,0.9319776,-0.2784387,0.2320607,31.07491,149.4026,350.5496
2019-07-24 17:49:00.698,0.2768795,0.493876,1.989671,0.3894042,1.133275,0.4416401,-0.3075417,1.49384,-0.3349431,-0.004233922,0.928544,-0.2764263,0.247743,30.74713,147.4487,350.2985
2019-07-24 17:49:00.716,0.2768795,0.493876,1.989671,0.3894042,1.133275,0.4416401,-0.3075417,1.49384,-0.3349431,-0.004233922,0.928544,-0.2764263,0.247743,30.74713,147.4487,350.2985
2019-07-24 17:49:00.731,0.2768795,0.493876,1.989671,0.3894042,1.133275,0.4416401,-0.3055749,1.494421,-0.3307233,-0.002121356,0.9244582,-0.2755606,0.2635126,30.55536,145.4493,350.026
2019-07-24 17:49:00.749,0.2972868,0.4728816,1.989671,0.3894042,1.143479,0.4311429,-0.303386,1.495001,-0.3265622,0.0005179005,0.9201381,-0.2746847,0.2790947,30.38347,143.4837,349.8264
2019-07-24 17:49:00.766,0.2972868,0.4728816,1.989671,0.3894042,1.143479,0.4311429,-0.3010858,1.495712,-0.322504,0.003387314,0.9158521,-0.2728839,0.2945129,30.12167,141.571,349.7085
2019-07-24 17:49:00.788,0.2972868,0.4728816,1.989671,0.3894042,1.143479,0.4311429,-0.2989123,1.496627,-0.3186369,0.005376639,0.9117815,-0.2702466,0.3091801,29.74472,139.7578,349.5617
2019-07-24 17:49:00.798,0.2972868,0.4728816,1.989671,0.3894042,1.143479,0.4311429,-0.2989123,1.496627,-0.3186369,0.005376639,0.9117815,-0.2702466,0.3091801,29.74472,139.7578,349.5617
2019-07-24 17:49:00.819,0.2972868,0.4728816,1.989671,0.3894042,1.143479,0.4311429,-0.2964395,1.497723,-0.3151841,0.00707692,0.9078495,-0.2672916,0.3229775,29.33352,138.061,349.4372
2019-07-24 17:49:00.831,0.3552248,0.4247577,1.989671,0.3894042,1.172448,0.4070809,-0.2964395,1.497723,-0.3151841,0.00707692,0.9078495,-0.2672916,0.3229775,29.33352,138.061,349.4372
2019-07-24 17:49:00.849,0.3552248,0.4247577,1.989671,0.3894042,1.172448,0.4070809,-0.2941642,1.49902,-0.3120115,0.008477518,0.9042875,-0.2637484,0.3356028,28.86182,136.5325,349.3604
2019-07-24 17:49:00.874,0.3552248,0.4247577,1.989671,0.3894042,1.172448,0.4070809,-0.2920041,1.500203,-0.3092136,0.009398622,0.9013696,-0.2599174,0.3462479,28.36402,135.2671,349.3217
2019-07-24 17:49:00.882,0.3552248,0.4247577,1.989671,0.3894042,1.172448,0.4070809,-0.2896649,1.501432,-0.3068061,0.01025681,0.8987661,-0.2564273,0.3554707,27.91935,134.1775,349.3124
2019-07-24 17:49:00.898,0.4441584,0.4111204,0.994205,0.3129923,0.7191817,0.3620564,-0.2896649,1.501432,-0.3068061,0.01025681,0.8987661,-0.2564273,0.3554707,27.91935,134.1775,349.3124
2019-07-24 17:49:00.914,0.4441584,0.4111204,0.994205,0.3129923,0.7191817,0.3620564,-0.28729,1.502447,-0.3048692,0.01115725,0.896494,-0.2530755,0.3634926,27.508,133.2439,349.3459
2019-07-24 17:49:00.932,0.448803,0.4185373,0.994205,0.3129923,0.721504,0.3657648,-0.2849768,1.503295,-0.3031418,0.01145706,0.8947228,-0.2499917,0.3699242,27.11791,132.4998,349.3525
2019-07-24 17:49:00.947,0.450087,0.4188667,0.994205,0.3129923,0.722146,0.3659295,-0.2822733,1.504146,-0.3020618,0.01154323,0.8936161,-0.2474535,0.3742776,26.80129,132.0101,349.3731
2019-07-24 17:49:00.963,0.4603258,0.4239365,0.994205,0.3129923,0.7272654,0.3684644,-0.2822733,1.504146,-0.3020618,0.01154323,0.8936161,-0.2474535,0.3742776,26.80129,132.0101,349.3731
2019-07-24 17:49:00.980,0.4623171,0.425492,0.994205,0.3129923,0.7282611,0.3692421,-0.2793436,1.505073,-0.30146,0.01110102,0.8932019,-0.2447215,0.3770659,26.45809,131.7267,349.3976
2019-07-24 17:49:00.996,0.46595,0.4287805,0.6806293,0.276094,0.5732896,0.3524372,-0.2764494,1.505716,-0.3008189,0.01069213,0.8931737,-0.2422015,0.3787675,26.15211,131.582,349.4483
2019-07-24 17:49:01.015,0.4669884,0.4280792,0.4904498,0.4142264,0.4787191,0.4211528,-0.2730707,1.506319,-0.3006742,0.01075466,0.8932889,-0.2404422,0.3796142,25.95939,131.5338,349.5332
2019-07-24 17:49:01.029,0.4708773,0.426597,0.4904498,0.4142264,0.4806636,0.4204117,-0.2730707,1.506319,-0.3006742,0.01075466,0.8932889,-0.2404422,0.3796142,25.95939,131.5338,349.5332
2019-07-24 17:49:01.046,0.4708773,0.426597,0.4904498,0.4142264,0.4806636,0.4204117,-0.2690043,1.507012,-0.3008945,0.01141667,0.8935902,-0.2389479,0.379829,25.83084,131.5726,349.6885
2019-07-24 17:49:01.062,0.4723382,0.425301,0.4947653,0.4066102,0.4835518,0.4159556,-0.2653339,1.50734,-0.3012481,0.01229945,0.8940933,-0.2374011,0.3795873,25.71245,131.6785,349.8849
2019-07-24 17:49:01.083,0.4720093,0.426152,0.4954202,0.4081072,0.4837147,0.4171296,-0.2611005,1.507839,-0.3020663,0.01244878,0.8950053,-0.2355603,0.3785787,25.53619,131.8817,350.0395
2019-07-24 17:49:01.096,0.4720093,0.426152,0.4954202,0.4081072,0.4837147,0.4171296,-0.2611005,1.507839,-0.3020663,0.01244878,0.8950053,-0.2355603,0.3785787,25.53619,131.8817,350.0395
2019-07-24 17:49:01.112,0.4724139,0.4244349,0.4976481,0.4114714,0.485031,0.4179532,-0.2568833,1.508119,-0.3026791,0.01238217,0.8960329,-0.2335209,0.3774118,25.33,132.1073,350.1851
2019-07-24 17:49:01.129,0.4724139,0.4244349,0.4976481,0.4114714,0.485031,0.4179532,-0.252507,1.508323,-0.3035538,0.01248583,0.8969411,-0.2320586,0.3761511,25.19365,132.328,350.3181
2019-07-24 17:49:01.145,0.4720594,0.4191538,0.4972573,0.4061225,0.4846583,0.4126382,-0.2481809,1.508245,-0.3044703,0.01249478,0.8977371,-0.2311927,0.3747826,25.11688,132.5401,350.409
2019-07-24 17:49:01.162,0.4720594,0.4191538,0.4972573,0.4061225,0.4846583,0.4126382,-0.2481809,1.508245,-0.3044703,0.01249478,0.8977371,-0.2311927,0.3747826,25.11688,132.5401,350.409
2019-07-24 17:49:01.178,0.4713312,0.4162214,0.4952147,0.403981,0.483273,0.4101012,-0.2432657,1.508165,-0.3057477,0.01311049,0.8983524,-0.2304147,0.3737647,25.07395,132.7144,350.5518
2019-07-24 17:49:01.197,0.4711694,0.4157636,0.4952147,0.403981,0.4831921,0.4098723,-0.2380185,1.508065,-0.3073604,0.01344104,0.8990088,-0.2298339,0.3725304,25.04056,132.9049,350.6578
2019-07-24 17:49:01.212,0.4709152,0.4167249,0.4948939,0.4041247,0.4829046,0.4104248,-0.2327862,1.507733,-0.3092864,0.01343827,0.899832,-0.2292308,0.3709112,24.99298,133.1402,350.7389
2019-07-24 17:49:01.229,0.4704254,0.4159674,0.4945387,0.4038664,0.4824821,0.4099169,-0.2327862,1.507733,-0.3092864,0.01343827,0.899832,-0.2292308,0.3709112,24.99298,133.1402,350.7389
2019-07-24 17:49:01.245,0.4704254,0.4159674,0.4945387,0.4038664,0.4824821,0.4099169,-0.2270839,1.507318,-0.3115373,0.0135476,0.9005676,-0.2284369,0.3696093,24.92683,133.3416,350.8335
2019-07-24 17:49:01.262,0.4698609,0.4127785,0.4941314,0.4035743,0.4819962,0.4081764,-0.2211521,1.506974,-0.3143637,0.0135844,0.9011769,-0.2282927,0.3682095,24.92731,133.533,350.8865
2019-07-24 17:49:01.279,0.4698609,0.4127785,0.4941314,0.4035743,0.4819962,0.4081764,-0.21514,1.506381,-0.3174219,0.01330286,0.9018555,-0.2288743,0.3661914,24.99669,133.7763,350.8817
2019-07-24 17:49:01.294,0.4705375,0.4114868,0.4931837,0.4011711,0.4818606,0.4063289,-0.21514,1.506381,-0.3174219,0.01330286,0.9018555,-0.2288743,0.3661914,24.99669,133.7763,350.8817
2019-07-24 17:49:01.311,0.4705375,0.4114868,0.4931837,0.4011711,0.4818606,0.4063289,-0.2089847,1.505762,-0.3208508,0.01336433,0.9026181,-0.2292725,0.3640553,25.06346,134.0481,350.9292
2019-07-24 17:49:01.329,0.4696159,0.410294,0.4927372,0.4023029,0.4811766,0.4062984,-0.2026521,1.504921,-0.3247666,0.01397478,0.9034156,-0.2295624,0.3618648,25.14399,134.342,351.0461
2019-07-24 17:49:01.344,0.4685099,0.4101267,0.4914251,0.3989205,0.4799675,0.4045236,-0.2026521,1.504921,-0.3247666,0.01397478,0.9034156,-0.2295624,0.3618648,25.14399,134.342,351.0461
2019-07-24 17:49:01.361,0.4685099,0.4101267,0.4914251,0.3989205,0.4799675,0.4045236,-0.1960745,1.503866,-0.3291178,0.01469668,0.9042144,-0.2299993,0.3595561,25.24603,134.6492,351.1715
2019-07-24 17:49:01.378,0.4679059,0.4074072,0.4890385,0.3971701,0.4784722,0.4022887,-0.1893998,1.502531,-0.33371,0.01477555,0.9050856,-0.2307366,0.3568788,25.35457,134.9822,351.2196
2019-07-24 17:49:01.394,0.4679059,0.4074072,0.4890385,0.3971701,0.4784722,0.4022887,-0.1829091,1.50111,-0.3383949,0.01495498,0.9059337,-0.232473,0.3535771,25.58094,135.3682,351.2445
2019-07-24 17:49:01.411,0.4671026,0.4030395,0.488637,0.3956014,0.4778698,0.3993204,-0.1829091,1.50111,-0.3383949,0.01495498,0.9059337,-0.232473,0.3535771,25.58094,135.3682,351.2445
2019-07-24 17:49:01.427,0.4671026,0.4030395,0.488637,0.3956014,0.4778698,0.3993204,-0.1766009,1.4995,-0.3432567,0.01598049,0.9065932,-0.2348926,0.3502268,25.91885,135.7574,351.3316
2019-07-24 17:49:01.445,0.4695608,0.4149821,0.4874516,0.3938555,0.4785062,0.4044188,-0.1706327,1.497809,-0.3480117,0.01728793,0.9071102,-0.2371564,0.3472882,26.24828,136.104,351.4489
2019-07-24 17:49:01.467,0.4673903,0.4137389,0.4895366,0.4048899,0.4784634,0.4093144,-0.1651256,1.496167,-0.3527741,0.01868473,0.907272,-0.2400137,0.3448214,26.64116,136.3717,351.5322
2019-07-24 17:49:01.478,0.4673903,0.4137389,0.4895366,0.4048899,0.4784634,0.4093144,-0.1651256,1.496167,-0.3527741,0.01868473,0.907272,-0.2400137,0.3448214,26.64116,136.3717,351.5322
2019-07-24 17:49:01.494,0.4651839,0.4114109,0.4901702,0.4020891,0.477677,0.40675,-0.1599727,1.494583,-0.3573432,0.02018889,0.9073446,-0.2432166,0.342292,27.07675,136.6397,351.6134
2019-07-24 17:49:01.510,0.4651839,0.4114109,0.4901702,0.4020891,0.477677,0.40675,-0.155552,1.492879,-0.3616648,0.02141525,0.9073034,-0.2465613,0.3399257,27.51437,136.8753,351.6519
2019-07-24 17:49:01.526,0.4638027,0.4123858,0.4885353,0.4025514,0.476169,0.4074686,-0.1515784,1.491397,-0.3656719,0.02212876,0.9074163,-0.2489781,0.3378104,27.82706,137.0958,351.6743
2019-07-24 17:49:01.543,0.4638027,0.4123858,0.4885353,0.4025514,0.476169,0.4074686,-0.1515784,1.491397,-0.3656719,0.02212876,0.9074163,-0.2489781,0.3378104,27.82706,137.0958,351.6743
2019-07-24 17:49:01.560,0.4609517,0.4132067,0.4859013,0.4063994,0.4734265,0.409803,-0.1480253,1.490169,-0.3696423,0.02212775,0.9075361,-0.2508859,0.3360729,28.05046,137.2651,351.6299
2019-07-24 17:49:01.576,0.4609517,0.4132067,0.4859013,0.4063994,0.4734265,0.409803,-0.1457103,1.488981,-0.3730555,0.02078209,0.9078319,-0.2529057,0.3338383,28.23359,137.4635,351.4407
2019-07-24 17:49:01.593,0.4595534,0.4126459,0.4856171,0.4059704,0.4725853,0.4093082,-0.143864,1.487841,-0.3759546,0.01937191,0.9084215,-0.2547961,0.3308687,28.40778,137.7622,351.2759
2019-07-24 17:49:01.610,0.4573577,0.4107316,0.4846878,0.4063361,0.4710228,0.4085339,-0.143864,1.487841,-0.3759546,0.01937191,0.9084215,-0.2547961,0.3308687,28.40778,137.7622,351.2759
2019-07-24 17:49:01.626,0.4573577,0.4107316,0.4846878,0.4063361,0.4710228,0.4085339,-0.1425365,1.486752,-0.3784337,0.01798125,0.9090379,-0.256569,0.3278707,28.57136,138.0683,351.121
2019-07-24 17:49:01.643,0.4543336,0.4087866,0.4823742,0.4073583,0.4683539,0.4080725,-0.1414587,1.486129,-0.3806419,0.01639018,0.9097354,-0.2579058,0.3249576,28.67915,138.372,350.9635
2019-07-24 17:49:01.660,0.451786,0.4065802,0.4830098,0.4105312,0.4673979,0.4085557,-0.1411148,1.485507,-0.38203,0.01498136,0.9103488,-0.259329,0.322163,28.80385,138.6609,350.8188
2019-07-24 17:49:01.677,0.451786,0.4065802,0.4830098,0.4105312,0.4673979,0.4085557,-0.1411148,1.485507,-0.38203,0.01498136,0.9103488,-0.259329,0.322163,28.80385,138.6609,350.8188
2019-07-24 17:49:01.692,0.4478956,0.4049985,0.4790563,0.4082215,0.463476,0.40661,-0.1413673,1.48505,-0.3828425,0.01384301,0.9108419,-0.2606659,0.3197322,28.92753,138.9106,350.6982
2019-07-24 17:49:01.711,0.4455567,0.4042654,0.4764298,0.4073767,0.4609932,0.405821,-0.1415626,1.485172,-0.3835409,0.01295096,0.9113618,-0.2611754,0.3178671,28.96556,139.1192,350.6308
2019-07-24 17:49:01.725,0.4455567,0.4042654,0.4764298,0.4073767,0.4609932,0.405821,-0.1423354,1.48547,-0.383636,0.01201633,0.9118361,-0.2606333,0.3169872,28.8768,139.2309,350.5799
2019-07-24 17:49:01.743,0.4426517,0.4043286,0.4764298,0.4073767,0.4595408,0.4058527,-0.1423354,1.48547,-0.383636,0.01201633,0.9118361,-0.2606333,0.3169872,28.8768,139.2309,350.5799
2019-07-24 17:49:01.758,0.4404948,0.4051837,0.4737619,0.4141986,0.4571283,0.4096912,-0.1434798,1.486158,-0.3831391,0.01040967,0.9124513,-0.2590139,0.3166008,28.6375,139.296,350.4898
2019-07-24 17:49:01.775,0.4404948,0.4051837,0.4737619,0.4141986,0.4571283,0.4096912,-0.1446581,1.487476,-0.3828607,0.00814402,0.9132293,-0.2563523,0.3165905,28.2535,139.3296,350.3642
2019-07-24 17:49:01.791,0.4395529,0.4075998,0.4730816,0.4121912,0.4563172,0.4098955,-0.1446581,1.487476,-0.3828607,0.00814402,0.9132293,-0.2563523,0.3165905,28.2535,139.3296,350.3642
2019-07-24 17:49:01.809,0.4400561,0.4066346,0.4730816,0.4121912,0.4565689,0.4094129,-0.1466498,1.489036,-0.3820281,0.005369707,0.9142771,-0.2529411,0.316369,27.7694,139.4037,350.2249
2019-07-24 17:49:01.825,0.4412133,0.4059667,0.470086,0.4122184,0.4556497,0.4090925,-0.1493605,1.490952,-0.381084,0.002046271,0.9156877,-0.2486861,0.315701,27.17628,139.5511,350.0788
2019-07-24 17:49:01.842,0.4412133,0.4059667,0.470086,0.4122184,0.4556497,0.4090925,-0.1521581,1.493562,-0.3805356,-0.00252541,0.9180593,-0.2426392,0.3135077,26.35496,139.926,349.9236
2019-07-24 17:49:01.858,0.4451996,0.4265191,0.473595,0.4118986,0.4593973,0.4192089,-0.1521581,1.493562,-0.3805356,-0.00252541,0.9180593,-0.2426392,0.3135077,26.35496,139.926,349.9236
2019-07-24 17:49:01.876,0.4661341,0.4547071,0.473595,0.4118986,0.4698645,0.4333029,-0.1558462,1.496296,-0.3798203,-0.00787992,0.9210976,-0.2357216,0.3097622,25.42716,140.5087,349.76
2019-07-24 17:49:01.891,0.4661341,0.4547071,0.473595,0.4118986,0.4698645,0.4333029,-0.1601495,1.499189,-0.3790116,-0.01272521,0.924828,-0.2274455,0.3046305,24.38984,141.3156,349.7469
2019-07-24 17:49:01.909,0.5030241,0.488616,0.3490811,0.3505817,0.4260526,0.4195989,-0.1643691,1.502342,-0.3785276,-0.01753441,0.9286615,-0.2191204,0.2987753,23.35953,142.205,349.7408
2019-07-24 17:49:01.931,0.5030241,0.488616,0.3490811,0.3505817,0.4260526,0.4195989,-0.169332,1.50526,-0.3772798,-0.02185877,0.9324999,-0.211083,0.2922502,22.38902,143.1686,349.7743
2019-07-24 17:49:01.945,0.5071635,0.4988186,0.3964091,0.3691963,0.4517863,0.4340075,-0.169332,1.50526,-0.3772798,-0.02185877,0.9324999,-0.211083,0.2922502,22.38902,143.1686,349.7743
2019-07-24 17:49:01.958,0.5071635,0.4988186,0.3964091,0.3691963,0.4517863,0.4340075,-0.1749296,1.507991,-0.3757193,-0.02517669,0.9361836,-0.2033871,0.2855873,21.49593,144.1472,349.8912
2019-07-24 17:49:01.974,0.5071635,0.4988186,0.3964091,0.3691963,0.4517863,0.4340075,-0.1801093,1.510872,-0.37446,-0.02797169,0.939675,-0.1958726,0.2790385,20.64048,145.1039,350.0386
2019-07-24 17:49:01.990,0.5264344,0.5812183,0.3964091,0.3691963,0.4614217,0.4752073,-0.1801093,1.510872,-0.37446,-0.02797169,0.939675,-0.1958726,0.2790385,20.64048,145.1039,350.0386
2019-07-24 17:49:02.007,0.5264344,0.5812183,0.3964091,0.3691963,0.4614217,0.4752073,-0.1858464,1.513475,-0.3725717,-0.03097533,0.9430326,-0.1884235,0.2724457,19.78556,146.0483,350.1425
2019-07-24 17:49:02.023,0.5196579,0.5615458,0.3964091,0.3691963,0.4580335,0.4653711,-0.1920204,1.515959,-0.3703821,-0.03422086,0.9461125,-0.1813932,0.2660764,18.96715,146.9405,350.1807
2019-07-24 17:49:02.043,0.5196579,0.5615458,0.5015708,0.5167471,0.5106143,0.5391464,-0.1976742,1.518616,-0.3684309,-0.0367105,0.9488798,-0.1744536,0.2604714,18.1766,147.7405,350.2715
2019-07-24 17:49:02.056,0.5144535,0.5468845,0.5068813,0.5053762,0.5106674,0.5261303,-0.1976742,1.518616,-0.3684309,-0.0367105,0.9488798,-0.1744536,0.2604714,18.1766,147.7405,350.2715
2019-07-24 17:49:02.073,0.5144535,0.5468845,0.5068813,0.5053762,0.5106674,0.5261303,-0.203872,1.521101,-0.3659711,-0.03912215,0.9513805,-0.1672989,0.2556477,17.35714,148.4422,350.351
2019-07-24 17:49:02.092,0.5089619,0.5316353,0.5065906,0.5018389,0.5077763,0.5167371,-0.2105051,1.523618,-0.3630743,-0.0422455,0.9538369,-0.1600027,0.2506188,16.50254,149.1536,350.346
2019-07-24 17:49:02.106,0.5049493,0.5212157,0.5081307,0.4964061,0.5065399,0.5088109,-0.2159081,1.526713,-0.3611181,-0.04521614,0.9561106,-0.1525978,0.2460121,15.63768,149.8118,350.3427
2019-07-24 17:49:02.122,0.5049493,0.5212157,0.5081307,0.4964061,0.5065399,0.5088109,-0.2159081,1.526713,-0.3611181,-0.04521614,0.9561106,-0.1525978,0.2460121,15.63768,149.8118,350.3427
2019-07-24 17:49:02.142,0.499521,0.507578,0.5096053,0.4883846,0.5045632,0.4979813,-0.2224987,1.529384,-0.358216,-0.04766201,0.9583363,-0.1444856,0.2417515,14.70764,150.4426,350.4056
2019-07-24 17:49:02.159,0.498137,0.5042104,0.5096053,0.4883846,0.5038711,0.4962975,-0.2291417,1.532124,-0.35515,-0.05052738,0.9604101,-0.1361109,0.2377676,13.73414,151.0327,350.4132
2019-07-24 17:49:02.173,0.4950018,0.496709,0.509932,0.4840325,0.5024669,0.4903707,-0.2361403,1.534927,-0.351819,-0.05350176,0.9624197,-0.1275003,0.2337297,12.73298,151.6262,350.405
2019-07-24 17:49:02.192,0.4950018,0.496709,0.5114264,0.4795217,0.5032141,0.4881153,-0.2361403,1.534927,-0.351819,-0.05350176,0.9624197,-0.1275003,0.2337297,12.73298,151.6262,350.405
2019-07-24 17:49:02.206,0.4890629,0.4826208,0.5108185,0.4748947,0.4999407,0.4787578,-0.2429173,1.537611,-0.3483348,-0.05595988,0.9641827,-0.119193,0.2302464,11.77557,152.1492,350.4273
2019-07-24 17:49:02.224,0.4890629,0.4826208,0.5114117,0.472501,0.5002373,0.4775609,-0.2494892,1.5403,-0.3448803,-0.05789699,0.9656823,-0.1112164,0.2274567,10.863,152.5851,350.4808
2019-07-24 17:49:02.239,0.4890629,0.4826208,0.5088883,0.4676328,0.4989756,0.4751268,-0.2559602,1.543031,-0.3415244,-0.05959158,0.9669544,-0.1034055,0.2252898,9.969619,152.9426,350.5424
2019-07-24 17:49:02.256,0.5520031,0.4539356,0.4447553,0.3552938,0.4983792,0.4046147,-0.2559602,1.543031,-0.3415244,-0.05959158,0.9669544,-0.1034055,0.2252898,9.969619,152.9426,350.5424
2019-07-24 17:49:02.274,0.5520031,0.4539356,0.4447553,0.3552938,0.4983792,0.4046147,-0.2625707,1.545522,-0.3380599,-0.06156387,0.9680548,-0.09557599,0.223484,9.063471,153.2514,350.5631
2019-07-24 17:49:02.292,0.5118425,0.4973456,0.4523575,0.3601337,0.4821,0.4287396,-0.2690053,1.547901,-0.3347363,-0.06349205,0.9689605,-0.08790503,0.2221646,8.171793,153.4979,350.5746
2019-07-24 17:49:02.306,0.4936779,0.5164674,0.4523575,0.3601337,0.4730177,0.4383005,-0.2755237,1.550137,-0.3312373,-0.06512437,0.9696348,-0.08050637,0.2215533,7.311664,153.6569,350.6018
2019-07-24 17:49:02.324,0.4936779,0.5164674,0.4523575,0.3601337,0.4730177,0.4383005,-0.2755237,1.550137,-0.3312373,-0.06512437,0.9696348,-0.08050637,0.2215533,7.311664,153.6569,350.6018
2019-07-24 17:49:02.339,0.448107,0.4403033,0.4428437,0.3415041,0.4454753,0.3909037,-0.2818818,1.552246,-0.3278112,-0.06678317,0.970067,-0.07347791,0.22161,6.485823,153.7301,350.6085
2019-07-24 17:49:02.356,0.448107,0.4403033,0.4428437,0.3415041,0.4454753,0.3909037,-0.2880882,1.554219,-0.3245673,-0.06818214,0.970411,-0.06641679,0.2219066,5.661036,153.7753,350.6422
2019-07-24 17:49:02.371,0.4486978,0.442445,0.4428437,0.3415041,0.4457708,0.3919746,-0.2880882,1.554219,-0.3245673,-0.06818214,0.970411,-0.06641679,0.2219066,5.661036,153.7753,350.6422
2019-07-24 17:49:02.388,0.4486978,0.442445,0.4428437,0.3415041,0.4457708,0.3919746,-0.2940781,1.556109,-0.3215535,-0.06957827,0.9705358,-0.05937626,0.222921,4.831901,153.7339,350.6709
2019-07-24 17:49:02.405,0.4486978,0.442445,0.4428437,0.3415041,0.4457708,0.3919746,-0.2999419,1.558019,-0.3187263,-0.07131111,0.9704376,-0.05250571,0.224519,4.007418,153.619,350.6549
2019-07-24 17:49:02.426,0.4630683,0.449434,0.4685658,0.5261571,0.4658171,0.4877956,-0.3054037,1.559771,-0.3160961,-0.07382187,0.9699863,-0.04641835,0.2269855,3.241079,153.39,350.529
2019-07-24 17:49:02.438,0.4630683,0.449434,0.4685658,0.5261571,0.4658171,0.4877956,-0.3054037,1.559771,-0.3160961,-0.07382187,0.9699863,-0.04641835,0.2269855,3.241079,153.39,350.529
2019-07-24 17:49:02.456,0.4599121,0.448672,0.4721223,0.5176068,0.4660172,0.4831394,-0.3107442,1.561337,-0.3134933,-0.07664344,0.9693308,-0.04134635,0.2298132,2.575122,153.1071,350.3425
2019-07-24 17:49:02.470,0.4599121,0.448672,0.4721223,0.5176068,0.4660172,0.4831394,-0.315958,1.562607,-0.3110194,-0.07913528,0.9685671,-0.0365596,0.2329784,1.945407,152.7831,350.1872
2019-07-24 17:49:02.487,0.4581205,0.4483118,0.4739,0.5115997,0.4660103,0.4799557,-0.3210086,1.56374,-0.3086262,-0.08145384,0.9677033,-0.03244017,0.2363542,1.391336,152.428,350.0359
2019-07-24 17:49:02.504,0.4572396,0.4481606,0.475046,0.5071509,0.4661428,0.4776557,-0.3210086,1.56374,-0.3086262,-0.08145384,0.9677033,-0.03244017,0.2363542,1.391336,152.428,350.0359
2019-07-24 17:49:02.520,0.4572396,0.4481606,0.475046,0.5071509,0.4661428,0.4776557,-0.3257031,1.56489,-0.3064706,-0.08406179,0.9667593,-0.02936216,0.2396833,0.9440406,152.0674,349.8262
2019-07-24 17:49:02.537,0.4582219,0.4488986,0.4772151,0.5030944,0.4677185,0.4759965,-0.3302659,1.565652,-0.3044667,-0.086624,0.9658826,-0.02657491,0.2426126,0.5331065,151.7516,349.6163
2019-07-24 17:49:02.555,0.4580841,0.4488039,0.4778258,0.4993253,0.4679549,0.4740646,-0.334789,1.566309,-0.3024316,-0.08868213,0.9651248,-0.02442413,0.2450981,0.2104497,151.4819,349.4466
2019-07-24 17:49:02.571,0.458235,0.4488288,0.4778258,0.4993253,0.4680304,0.474077,-0.334789,1.566309,-0.3024316,-0.08868213,0.9651248,-0.02442413,0.2450981,0.2104497,151.4819,349.4466
2019-07-24 17:49:02.587,0.4597666,0.4497057,0.4778258,0.4993253,0.4687962,0.4745155,-0.3389531,1.567008,-0.3008003,-0.09026875,0.9644784,-0.02256189,0.2472326,359.9362,151.2509,349.3225
